house,name,duration,power,model,efficiency,progress,proposed_status,actual_status,proposed_demand,actual_demand,mode,priority,with_dr,phase,voltage,angle,frequency,mcast_ip_local,mcast_port_local,mcast_ip_global,mcast_port_global,s0,e0,s1,e1,s2,e2,s3,e3,s4,e4,s5,e5,s6,e6,s7,e7,s8,e8,s9,e9,load_class,load_type,profile,skew,schedule,schedule_skew,irradiance,irradiance_roof,irradiance_wall1,irradiance_wall2,irradiance_wall3,irradiance_wall4,len_profile,counter,min_cycletime,min_coolingtime,min_heatingtime,min_chargingtime,min_dischargingtime,charging_counter,discharging_counter
H114,CD114,1.214733633334226,0.1540608272637874,B7E43D4,0.9484441730980481,0,0,0,0,0,0,47.314356439482935,True,CN,230.0,-120.0,50.0,227.118.141.219,11204,224.0.2.0,10000,16.37507518107136,24.0,15.749941608344919,23.793413525011005,15.8958822365968,21.772342983302654,16.662858669019325,22.600537387049542,16.266748898996184,23.53193177829431,16.140880416169384,22.88919133536121,14.726077791162538,22.341727451860365,16.01310930251887,23.237321838499735,14.063008495235843,22.80494536135498,15.50176842943892,23.076505923951885,ntcl,clothesdryer,B7E43D4,0,P3,187,0,0,0,0,0,0,2497,5.316640556584069,2497,44.569304269608736,30.22297750527955,5,5,5,5
H115,CD115,1.2752843278975408,0.9843674975733738,B7E43D2,0.9498257436519877,0,0,0,0,0,0,40.37081603583458,True,AN,230.0,0.0,50.0,230.169.169.76,12632,224.0.2.0,10000,17.033485421154932,20.536989345292966,15.359055972862881,22.549102780414763,15.726391306684866,23.799531317449446,15.958545697333246,21.150610417239577,17.234136979176302,24.0,14.97670005842258,22.755096660685766,16.00085451347365,22.113821658130668,15.467058022986867,22.12794594813446,17.722294768456926,24.0,15.361992668666423,22.95444601620969,ntcl,clothesdryer,B7E43D2,0,P4,885,0,0,0,0,0,0,3766,27.164883969015666,3766,54.81247068604724,31.334689910679334,5,5,5,5
H116,CD116,1.568237344014523,1.1305728352331577,B7E43D3,0.9520142578029228,0,0,0,0,0,0,48.350394184838386,True,BN,230.0,120.0,50.0,230.12.215.12,12747,224.0.2.0,10000,16.681025209485473,23.086125276560846,16.59124770620909,22.84576431095156,16.60824544129973,24.0,13.665380222840248,22.066442659702656,17.059244683111263,22.999693991829467,17.012163314872794,22.132858869249837,15.214658053738622,23.45285264010947,16.186310639089438,22.393775668196454,16.383407958611468,24.0,14.820000386169983,22.302482413585476,ntcl,clothesdryer,B7E43D3,0,P3,273,0,0,0,0,0,0,903,29.499094214416424,903,46.631398383122445,35.756310565687556,5,5,5,5
H117,CD117,0.28083777033470136,0.17069030556261972,B7E43D4,0.9482765579961671,0,0,0,0,0,0,34.35298267657003,True,CN,230.0,-120.0,50.0,237.135.117.210,10293,224.0.2.0,10000,16.0438721009034,24.0,15.192417796394146,24.0,15.785318930256308,22.942952422840417,16.50261036898652,22.49351611184065,15.264573493311998,24.0,16.081357323526316,22.178018324622897,16.297745776151384,24.0,15.691026857985218,22.60084126995477,17.077826964729773,24.0,15.636608493208465,22.152447638874083,ntcl,clothesdryer,B7E43D4,0,P4,146,0,0,0,0,0,0,2497,43.37717663196937,2497,33.2740716319241,52.66645229551536,5,5,5,5
H118,CD118,0.6922604101782579,0.7468359983525121,B7E43D5,0.9515923268664291,0,0,0,0,0,0,50.20768231687219,True,AN,230.0,0.0,50.0,233.17.160.231,10422,224.0.2.0,10000,17.353305827106823,22.271100864323795,14.93136380858551,23.691553366256617,17.29448339840295,23.04558519916904,15.56317508775249,21.729428992940626,17.797138496383635,24.0,16.153210794725382,24.0,16.8075045413581,24.0,17.871665482435603,22.4443886160482,17.49802479485884,22.871799083994983,17.564058975926525,21.802057275100736,ntcl,clothesdryer,B7E43D5,0,P2,-783,0,0,0,0,0,0,3177,6.942701842842405,3177,54.65427053638879,53.80892794644622,5,5,5,5
H119,CD119,0.843336567166167,0.752090273882283,D36122,0.9510511134194338,0,0,0,0,0,0,26.03531766593208,True,BN,230.0,120.0,50.0,231.213.45.232,10747,224.0.2.0,10000,15.711935318891912,22.5287717992484,14.767463598420859,24.0,15.164794120585348,22.3342475121024,13.598466835626724,22.08004362025651,15.186283520700103,24.0,13.53917276084747,24.0,18.520265167202446,21.725376067350826,16.047058105202467,23.29952439309189,16.29214489114518,23.13619914617033,15.832788309900787,22.98377199455622,ntcl,clothesdryer,D36122,0,P4,-695,0,0,0,0,0,0,5024,54.51281732216808,5024,33.812497713805,36.253277096467954,5,5,5,5
H120,CD120,1.3908048656522314,0.958825186119135,B7E43D5,0.9486395938995629,0,0,0,0,0,0,72.47004110557626,True,CN,230.0,-120.0,50.0,237.77.58.201,10087,224.0.2.0,10000,17.237626985481118,24.0,14.603018559400368,21.419323565445044,16.532662060413696,22.516599921562026,15.48093498628126,21.982053822295267,16.883762271462114,23.8219012564879,15.662916095336993,21.501026235272196,15.46984432181884,21.616690811519547,17.091392443851348,22.6879414270766,17.044189852462196,23.451764870665777,15.230992838469815,21.72869227991882,ntcl,clothesdryer,B7E43D5,0,P4,-304,0,0,0,0,0,0,3177,42.037160745214216,3177,40.43077612804282,46.432734880203704,5,5,5,5
H121,CD121,1.4983332942342042,0.9918917054498775,B7E43D2,0.9509414528539324,0,0,0,0,0,0,72.26945319345685,True,AN,230.0,0.0,50.0,224.213.75.97,12333,224.0.2.0,10000,16.626176536063774,22.57737159876666,15.37472330175227,22.461424833059233,16.255567372796413,24.0,16.592806420303585,20.97757809689852,14.890055405431267,22.525251158090157,14.841364967465015,23.444137631660347,18.036089918699666,23.15377895595151,15.483754513949677,22.153152499488264,16.34311761263468,21.935196312246102,15.424338460381222,23.295295017395166,ntcl,clothesdryer,B7E43D2,0,P2,-169,0,0,0,0,0,0,3766,53.18167475825956,3766,46.81448556600444,50.086252478808916,5,5,5,5
H122,CD122,0.22481613801935485,0.16486339504033587,B7E43D5,0.9502623316378511,0,0,0,0,0,0,70.67075449230668,True,BN,230.0,120.0,50.0,232.214.111.165,11715,224.0.2.0,10000,15.528755281593488,22.02550578726026,16.505568649885582,23.189018460825398,16.649221855248143,23.19257617609249,16.502890568635287,23.36278107744096,16.703410760982077,23.49041114403153,16.643377236893905,22.343757507533212,16.020038502349184,22.78065857269799,16.574433009352834,24.0,14.498330040953697,24.0,14.863808016964537,21.931077521350062,ntcl,clothesdryer,B7E43D5,0,P4,-337,0,0,0,0,0,0,3177,43.64771446242459,3177,50.10378426041588,47.669251295538736,5,5,5,5
H123,CD123,1.8143231397635449,0.8158275037185458,D36122,0.9512032293764936,0,0,0,0,0,0,36.781293339524346,True,CN,230.0,-120.0,50.0,224.98.83.60,10413,224.0.2.0,10000,15.596986659636265,20.985423867036648,15.535699036007939,21.67422283342908,18.153314696491123,22.852047085622708,15.415470192966541,22.54127299730083,15.687593308439984,22.86572012438361,17.32053803255019,21.58464348622475,14.993714958614612,23.304625884826695,15.320675123078285,22.55741258747197,17.397096405366845,23.018797712541325,17.4424758140954,22.325529875887838,ntcl,clothesdryer,D36122,0,P3,-707,0,0,0,0,0,0,5024,1.5239633347005022,5024,42.99274784552385,36.34048475384545,5,5,5,5
H124,CD124,0.7106132918567347,0.19579788533297787,D361222,0.9506004882247227,0,0,0,0,0,0,55.09126961224586,True,AN,230.0,0.0,50.0,230.105.232.225,10933,224.0.2.0,10000,17.82778532703239,23.67722619921374,17.1355405828335,23.521959158034537,15.846862049991223,23.55167625141682,18.22030638234707,24.0,13.954311798604337,24.0,16.38200365642601,23.643112306098622,15.17563795150825,23.1682135922911,16.53354897770043,22.67835037787872,16.37008586662808,22.36004217245033,15.52034199298946,24.0,ntcl,clothesdryer,D361222,0,P4,819,0,0,0,0,0,0,3814,54.510090803279496,3814,59.71281525312425,47.00351461208834,5,5,5,5
H125,CD125,0.5333089326786575,0.6724649710476929,B7E43D2,0.9485540411062773,0,0,0,0,0,0,54.4504295855628,True,BN,230.0,120.0,50.0,231.30.83.160,10949,224.0.2.0,10000,16.588122067349335,23.898750807621955,15.71665564627493,22.763285649958036,15.932213579285287,23.1283993702379,17.369493079257005,23.82512156711316,17.08669460908063,21.552008140817065,16.55676794511616,23.55922423242294,15.787379772147503,22.07594927388521,13.797387698584597,22.796429695889405,15.419005144478543,22.402213956130286,16.437750964950116,22.392989953151638,ntcl,clothesdryer,B7E43D2,0,P3,-19,0,0,0,0,0,0,3766,32.990990955272345,3766,30.114617070251583,38.03946508684501,5,5,5,5
H126,CD126,1.9750374398145187,1.3117754900249403,B7E43D2,0.949622284116867,0,0,0,0,0,0,44.566059147280896,True,CN,230.0,-120.0,50.0,228.17.147.215,11995,224.0.2.0,10000,15.207616153429004,23.650990974515192,15.342607266879693,22.178257399223867,17.125098982380468,23.232564117860804,15.560659207560334,22.835538330117707,15.61681452880883,21.520385788924006,15.124613135818826,22.303287938383583,15.610802843682908,23.696497009665556,17.30927179292216,22.997866375018905,17.531258544726686,23.00109260715053,15.724463602814344,24.0,ntcl,clothesdryer,B7E43D2,0,P4,-439,0,0,0,0,0,0,3766,48.56983617823402,3766,39.2860255419765,40.68850906550898,5,5,5,5
H127,CD127,0.420063982310405,1.1175444743137681,D36122,0.9507655999683844,0,0,0,0,0,0,35.160185662487926,True,AN,230.0,0.0,50.0,230.106.90.125,11158,224.0.2.0,10000,16.425838130452274,21.841754328345772,17.648552766837202,24.0,17.172423675478782,22.889238878507197,16.889081286916095,22.24007194476333,15.200867380738528,24.0,15.990124263203016,23.26495485283205,16.744790629949964,23.13257870436504,15.286175489286592,22.91924004445236,16.537992295054902,23.463414987850374,17.74498556616744,23.486916049304778,ntcl,clothesdryer,D36122,0,P1,-44,0,0,0,0,0,0,5024,7.958168033832518,5024,33.97036102440433,30.36494705840201,5,5,5,5
H128,CD128,1.4716084133682954,0.22765589636490802,D36122,0.9511182702310295,0,0,0,0,0,0,30.193569293396266,True,BN,230.0,120.0,50.0,229.138.54.5,10987,224.0.2.0,10000,15.233412308449301,21.075025554468898,15.97400749372304,23.78607105620202,15.063424034660695,22.595251673592855,17.948106717437742,23.278273730775606,14.424471198410634,24.0,16.357412379830304,22.239122310185092,16.53056832447156,22.902630770908235,14.360388802416178,22.79870827768948,14.799167048805803,21.734854883085628,15.209067827184365,23.583500771466078,ntcl,clothesdryer,D36122,0,P3,519,0,0,0,0,0,0,5024,40.30554543593352,5024,36.788040933163714,35.18935759765577,5,5,5,5
H129,CD129,1.8793703459214122,1.1073929578038264,B7E43D5,0.9504558454759297,0,0,0,0,0,0,54.56745220659667,True,CN,230.0,-120.0,50.0,237.117.43.61,11746,224.0.2.0,10000,17.965076288675757,22.873492759960122,16.863405276270367,24.0,14.75774474334925,22.621601907880493,15.533730181224486,23.23757106632491,16.342106224621027,23.490090701853447,15.650770457279403,23.66807904768821,16.154266944024894,23.861160546655434,17.173771990237164,21.258777174568984,15.13526919245071,21.811852120682673,15.747535366795079,23.55617148766925,ntcl,clothesdryer,B7E43D5,0,P3,-444,0,0,0,0,0,0,3177,22.18905505867706,3177,53.3810310269854,33.25337406775306,5,5,5,5
H130,CD130,0.14434167468164327,0.8428107208789679,B7E43D2,0.9482220967990498,0,0,0,0,0,0,32.99705099709085,True,AN,230.0,0.0,50.0,229.153.53.187,11493,224.0.2.0,10000,16.318514660717515,24.0,16.408131199099806,23.60758643770926,14.465024777855493,22.131313833464567,15.643726894255453,21.611562229865143,16.323844219671155,24.0,15.34417986081992,23.28599565768458,18.050614901867114,23.122328036395025,14.558615572370078,23.967423200701734,16.538869794023555,23.279063949290123,17.568840923684892,22.265856155946793,ntcl,clothesdryer,B7E43D2,0,P3,-168,0,0,0,0,0,0,3766,8.109978943642389,3766,51.36134220392657,33.20144765930804,5,5,5,5
H131,CD131,1.4499733571092244,1.0885418863036653,B7E43D4,0.9502331528837611,0,0,0,0,0,0,41.05545599419184,True,BN,230.0,120.0,50.0,238.149.195.152,11841,224.0.2.0,10000,16.617738648340115,21.96438099719004,16.65070279570491,21.998856589656242,14.109797060317067,22.240479883166866,15.952376242769498,22.64564014926131,16.635624869259694,23.488348845578383,14.27323425639114,22.604600391974156,14.405966805023848,22.851725638931338,15.398793185652027,22.32673099832012,16.431209648430354,23.852886760743445,18.653987102261,22.542900478856552,ntcl,clothesdryer,B7E43D4,0,P3,-410,0,0,0,0,0,0,2497,24.773229762455223,2497,34.201594836767896,57.55050209878999,5,5,5,5
H132,CD132,1.1899780130474524,0.31601789443822376,B7E43D4,0.9500338615970189,0,0,0,0,0,0,76.87017864720326,True,CN,230.0,-120.0,50.0,233.101.183.241,12372,224.0.2.0,10000,16.487027320993604,22.97329378151326,13.509603482425678,22.187001300270236,15.318015139346326,24.0,15.249091796344736,23.55039614432719,16.135792373312384,22.773759307346893,15.92002952469155,23.078958886970437,13.912897420580943,23.750924224580913,15.655345461904057,24.0,16.20218918224817,24.0,16.11326849460901,23.100169458431115,ntcl,clothesdryer,B7E43D4,0,P5,-707,0,0,0,0,0,0,2497,3.7828825831000135,2497,58.228394592385,45.35508229770837,5,5,5,5
H133,CD133,0.6372725656719603,1.0484748190876314,D36122,0.9506681225585598,0,0,0,0,0,0,59.49321398460387,True,AN,230.0,0.0,50.0,237.202.177.25,12216,224.0.2.0,10000,15.090098648913852,22.503448544979275,16.928834822413226,22.877729061417057,16.11902212102491,23.600809788174633,14.26203317649451,23.552879574421862,14.134810895796535,22.31784804239624,15.466653746345013,23.16820448148113,15.446368517953976,20.322974927947914,14.88054279192697,22.422673300142648,15.011221115114537,21.782158750620347,16.313514682197756,22.243553608261127,ntcl,clothesdryer,D36122,0,P4,647,0,0,0,0,0,0,5024,38.33047314565475,5024,50.90114534867506,54.13170925810219,5,5,5,5
H134,CD134,1.8188363456806935,1.3476949757459238,B7E43D5,0.9507470213487749,0,0,0,0,0,0,30.34825944625161,True,BN,230.0,120.0,50.0,229.224.228.19,11592,224.0.2.0,10000,15.068655136332149,23.863035315975882,14.69043546593316,23.28522951817092,16.289447492682463,22.632010652501627,16.724303141121435,22.57351146319737,15.850155306837543,22.70261804418328,16.89940511373247,21.462422747268903,15.997901459782879,22.99334341466489,16.631710366997435,23.61386312549197,16.249705924341242,23.597113660750605,17.309967409600098,21.45286614954034,ntcl,clothesdryer,B7E43D5,0,P4,173,0,0,0,0,0,0,3177,10.330963411555608,3177,41.87079872651017,32.09292853303219,5,5,5,5
H135,CD135,0.7201572896812902,0.47014484419546104,B7E43D4,0.9500070362878535,0,0,0,0,0,0,51.339209774857316,True,CN,230.0,-120.0,50.0,234.168.5.30,11671,224.0.2.0,10000,15.905925993133865,22.249743087157544,14.418390920172468,22.208588309942307,15.360115935758616,23.190710186544308,15.575323520079165,23.14317657249052,16.55736838310902,22.263207273395913,17.985479287272998,22.42060831202315,15.55363202428066,22.267381255040632,15.006799368641925,21.930525360953727,16.45391195972935,21.82333346350614,16.964290815316314,22.79326381048714,ntcl,clothesdryer,B7E43D4,0,P5,-429,0,0,0,0,0,0,2497,58.07239795573328,2497,48.50259754425038,30.29618629525564,5,5,5,5
H136,CD136,1.2044593613220889,0.5577031287027464,D361222,0.9503662468139301,0,0,0,0,0,0,48.42780668029123,True,AN,230.0,0.0,50.0,230.78.217.46,11327,224.0.2.0,10000,15.696605606668907,22.5038963005442,16.05115558255095,23.69726602353559,16.985313981103705,21.416673984431956,14.802021696646875,21.241575214469822,17.230503031428402,23.536967324049876,16.420435516151006,22.296286545408655,16.446891623534963,23.317551140540335,15.016084011034456,21.305271457552063,16.50053185909311,20.850536921956852,13.041767996966714,23.13161435985954,ntcl,clothesdryer,D361222,0,P4,-282,0,0,0,0,0,0,3814,27.383432051889613,3814,54.960247624155514,32.038354278707935,5,5,5,5
H137,CD137,0.8186855060697708,0.8413131139359951,D361224,0.9491726182762702,0,0,0,0,0,0,25.98940040904334,True,BN,230.0,120.0,50.0,235.170.160.104,11412,224.0.2.0,10000,16.085068385361076,23.64056445968541,15.055627402194197,24.0,16.331083171651994,21.136565183300423,14.487457489227527,22.631646210669167,15.742573671462782,24.0,14.063148599254152,23.55871835771044,17.922756981194937,23.072224083146285,18.326458788343164,22.24076082676735,13.582316342487546,22.8699039662971,16.502652656281867,24.0,ntcl,clothesdryer,D361224,0,P1,459,0,0,0,0,0,0,3526,1.5688385451301734,3526,49.00411659171889,51.7299577192726,5,5,5,5
H138,CD138,1.5169826723112263,0.914162072929237,D361222,0.9505893105524409,0,0,0,0,0,0,40.16489387947345,True,CN,230.0,-120.0,50.0,226.43.175.91,10614,224.0.2.0,10000,14.965132527331432,22.619953970907876,16.95484469363798,22.011062433770704,15.838936567001442,21.770284928343184,16.500746789866284,23.138349219103304,15.8841999194335,23.621869469534218,17.313148523879484,23.25312262838913,18.815308836548873,21.710287457877804,16.274822553272433,23.99661829970225,14.867246830004653,23.54237240205978,16.742005458616624,23.6510530710151,ntcl,clothesdryer,D361222,0,P3,-81,0,0,0,0,0,0,3814,59.24502145518358,3814,38.27193316163192,31.196213861141356,5,5,5,5
H139,CD139,0.2232137466431644,1.004195092243116,B7E43D2,0.9496723822866868,0,0,0,0,0,0,31.424430812802022,True,AN,230.0,0.0,50.0,236.86.237.236,11704,224.0.2.0,10000,16.473302159202767,22.637004035034064,14.198267150647018,23.46047708600086,15.952361498727365,21.37451664984015,17.048487849807632,23.560128033241305,14.57436554620923,21.65595486171157,15.992323261969998,22.74188487754987,17.248869356534815,22.943405318317307,16.556643968962643,23.88071224859632,16.963775613063756,24.0,16.00077278015217,22.88535647045168,ntcl,clothesdryer,B7E43D2,0,P4,787,0,0,0,0,0,0,3766,10.505066475301732,3766,35.946824237195244,38.5700034428873,5,5,5,5
H140,CD140,1.6225564732027542,0.44367333569749445,B7E43D3,0.9486221487118942,0,0,0,0,0,0,77.91796514579111,True,BN,230.0,120.0,50.0,233.235.207.254,12364,224.0.2.0,10000,16.36610417004012,23.257889366559652,15.91847097577924,22.2996181008536,15.928772980065645,21.641042432569815,16.99793281549152,23.00305179596283,14.134592267396311,22.54554152876943,15.381348345655688,24.0,15.16012169664092,24.0,15.806141233480906,20.850199504687325,16.135751555242894,22.713546401134444,16.71239008821532,23.946550403892203,ntcl,clothesdryer,B7E43D3,0,P3,61,0,0,0,0,0,0,903,12.851094076189062,903,47.618932518987165,35.87367887363295,5,5,5,5
H141,CD141,0.7871667550969369,0.19191464124064134,B7E43D5,0.9529074715599759,0,0,0,0,0,0,73.53346832898902,True,CN,230.0,-120.0,50.0,236.150.48.54,10066,224.0.2.0,10000,16.31034774573729,23.560340499573886,17.052022073696797,23.821966124358063,16.53195266500671,22.3603279806401,17.025963273752076,23.90238734627438,15.35225739917377,24.0,17.088659487437823,21.63281019614123,15.1691227321061,22.017389767975413,15.231712642565457,22.844982493625718,14.973199291978508,22.68692316553669,16.63233168360481,22.870521610421765,ntcl,clothesdryer,B7E43D5,0,P4,-277,0,0,0,0,0,0,3177,7.768029375109209,3177,55.487371393693806,44.26410551972014,5,5,5,5
H142,CD142,0.36541379262440143,1.4945809362108482,B7E43D4,0.95128980198139,0,0,0,0,0,0,69.04450396037235,True,AN,230.0,0.0,50.0,235.217.47.53,11792,224.0.2.0,10000,17.317458721979772,23.183322077371848,14.020528992185373,23.720236407446873,16.803503726518173,21.97969905359281,16.323569932870413,22.689847115379568,17.01825818226861,24.0,15.89595637329689,20.896628876398374,14.929605376309443,22.562162933156532,15.70798332029467,22.71617172745468,16.318469073141223,22.862775790616436,15.027578650640658,21.632412680320463,ntcl,clothesdryer,B7E43D4,0,P5,-487,0,0,0,0,0,0,2497,25.93338959545723,2497,59.978117485792424,45.41536559559516,5,5,5,5
H143,CD143,1.0753647050988089,1.432347860077122,D36122,0.9487069270251028,0,0,0,0,0,0,64.82603969185374,True,BN,230.0,120.0,50.0,228.165.199.60,12938,224.0.2.0,10000,17.058055802978455,22.063246423892345,17.54533466892198,23.710519624332743,15.841222244960617,23.846248876158487,16.1445326779686,22.26844027598281,16.44232987427732,23.649106242069962,14.78655969892389,22.802866243389104,16.445348151467456,24.0,18.55073787197612,23.598918370904197,15.693633313550402,22.974094262468395,14.927455067930648,23.324128267184584,ntcl,clothesdryer,D36122,0,P1,-482,0,0,0,0,0,0,5024,12.209198474739857,5024,54.94619040352275,59.87440433689552,5,5,5,5
