house,name,load_type,capacity,charging_power,charging_efficiency,soc,min_chargingtime,min_dischargingtime,cooling_counter,heating_counter,charging_counter,discharging_counter,target_soc,hour_start,hour_end,leakage,trip_distance,trip_time,km_per_kwh,with_dr,with_v2g,proposed_status,actual_status,proposed_demand,actual_demand,mode,priority,phase,voltage,angle,frequency,mcast_ip_local,mcast_port_local,mcast_ip_global,mcast_port_global,s0,e0,s1,e1,s2,e2,s3,e3,s4,e4,s5,e5,s6,e6,s7,e7,s8,e8,s9,e9,load_class,profile,skew,irradiance,irradiance_roof,irradiance_wall1,irradiance_wall2,irradiance_wall3,irradiance_wall4,counter,min_cycletime,min_coolingtime,min_heatingtime
H106,EV106,ev,253035952.55589142,2095.6001876554915,0.9000426894777969,0.7984993492822964,5,5,43,26,5,5,0.990026806049838,18.144543093571116,6.988134543536232,9.99999999543154e-08,49.9173185796457,1.2214919318888682,6.480405619087612,True,False,0,0,0,0,0,32.048312781772665,AN,230.0,0.0,50.0,231.153.99.55,11012,224.0.2.0,10000,17.806393435171987,6.715238471698727,18.318213732648665,7.216133209135919,18.123280925833136,7.62316841614397,18.882778705237932,6.429482752367564,17.873325164104024,6.79780840795459,18.96799020303606,4.746301056016083,17.956781087115562,6.677181162279006,18.588106827195805,5.521582795401286,17.717107532586603,6.558248059826344,18.246793082771358,6.212359350753163,battery,ford_focus_33kwh,0,0,0,0,0,0,0,49.620763514009234,52.533421326009936,48.526908398787626,50.69064834090436
H107,EV107,ev,293208651.4280991,5635.041985867348,0.900646511125987,0.9756383684784744,5,5,46,36,5,5,0.9900000050256955,19.52585796983345,6.816951605515126,1.0000000005218634e-07,41.60668905486028,0.9391177657673251,6.224516464463271,True,False,0,0,0,0,1,66.55277501870029,BN,230.0,120.0,50.0,229.169.190.147,11596,224.0.2.0,10000,18.252614954850493,6.6640413862266366,18.00320024323485,6.715063381737372,18.50359813152475,8.665711026678,18.581459009480824,5.738839727676229,17.571067529273858,6.8479873197693015,17.86754172733275,5.671931256828813,17.89797836347638,6.713956444748893,17.327850908743432,5.034858320845553,17.301734030478574,6.081052494877918,19.02045147423671,6.204453731459341,battery,tesla_s60_60kwh,0,0,0,0,0,0,0,16.286522625920703,49.779980104881915,56.36116671857965,29.835108667510493
H108,EV108,ev,244811666.8297003,3088.3121640824575,0.8979379733652408,0.5536551429006328,5,5,50,6,5,5,0.990049793232401,20.49939656027541,6.891473579271698,1.0000000011947206e-07,20.041647870852483,0.42947324309917667,6.152233884334694,True,False,0,0,0,0,1,61.50046733882876,CN,230.0,-120.0,50.0,226.15.47.141,12135,224.0.2.0,10000,17.76516407784408,4.723305810155664,17.638850009380914,6.394955177091668,17.979121005783952,5.124969085446336,18.239553080195403,4.970419451256638,18.285291343219463,5.9169161911314445,17.10018810657606,6.403756823226187,18.08213314619003,4.188565396500785,18.736880814065017,5.759865312290295,17.98061084821467,5.3813597780937,18.00314739863337,6.29793707024684,battery,tesla_s60_60kwh,0,0,0,0,0,0,0,59.307865545497485,11.31489593642084,14.792181774704813,34.75211207553288
H109,EV109,ev,246415120.20333618,5841.048426490925,0.8978096479230713,0.9067492677010145,5,5,54,28,5,5,0.990035801347469,18.464300283272536,6.92130861585174,9.99999998076658e-08,36.53041894872115,1.07165528595124,6.512769564272958,True,False,0,1,0,0,0,71.14407591493458,AN,230.0,0.0,50.0,229.247.232.202,11910,224.0.2.0,10000,18.325349590108637,7.191648315101427,18.31783824763742,5.733876484808304,19.19729680192078,5.1758210234005775,18.21157421616507,5.111126160901083,18.065641576480925,6.028103951906998,18.920545379941704,6.0792319785779725,18.255828278754525,6.9764644738232615,18.455523175578026,5.255713611804567,17.787752512666454,3.86762739875658,17.947962302885053,6.929848527902454,battery,tesla_powerwall_13kwh,0,0,0,0,0,0,0,44.185230205766686,49.11452000816253,6.081627424167388,42.96276749712439
H110,EV110,ev,193659740.9885916,2298.002021410951,0.900624689850829,0.6277422728838392,5,5,21,22,5,5,0.9900691726898514,18.864763975170494,6.956759350787789,9.999999983494845e-08,27.345754075008863,0.729388731416975,6.26590999665469,True,False,1,0,0,0,1,53.90899139404384,BN,230.0,120.0,50.0,233.181.231.51,10926,224.0.2.0,10000,18.040284122294093,5.248033378625777,17.316461683716,5.348527388185307,17.901827002941896,7.007434151645427,18.10352675894649,3.712574350327835,17.408050630461084,4.614256527093765,17.54739779907334,6.749622147263476,18.69154482609501,4.435736417761998,18.513760222494742,6.638552869342599,18.210896320071953,6.3770383598634455,17.925284593449252,6.113195400781015,battery,tesla_powerwall_13kwh,0,0,0,0,0,0,0,57.60684372483297,40.450617344294244,22.72612375514245,40.563305778078735
H111,EV111,ev,94124237.49477525,5372.86337720963,0.9037234463144913,0.5057343247819899,5,5,15,36,5,5,0.9900498535915739,19.6971131985151,6.983348810593509,1.0000000012396524e-07,30.26375114954262,1.6921717246682575,6.516865738871546,True,False,1,0,0,0,0,26.027227458582345,CN,230.0,-120.0,50.0,228.201.24.187,12443,224.0.2.0,10000,17.580747560222814,4.571176550151376,18.626218444844156,6.093082021679094,16.826404994031233,5.481902824936683,19.124487695368728,6.104189433370762,17.35977289082845,6.404427467543401,18.885175771212065,5.762244518294536,17.23761753727844,6.366271155826099,17.52234548252181,5.863529896240179,17.659619569797087,3.9396562194568436,17.936522673280752,5.422631112966406,battery,mitsubishi_imiev_16kwh,0,0,0,0,0,0,0,32.26695886071874,24.20377589581065,26.311946530214282,52.8895816584232
H112,EV112,ev,36968649.33787491,6202.023353805643,0.8999543330386852,0.5890625707421191,5,5,40,32,5,5,0.9900417846639837,19.198725743684374,6.6804194346831665,1.000000000238451e-07,34.189977369941474,1.6150508159454344,6.229998545933996,True,False,0,0,0,0,0,37.080541719838386,AN,230.0,0.0,50.0,227.239.176.215,10476,224.0.2.0,10000,17.67886679732399,6.140483651369397,17.97648713180466,5.923069748114184,18.504972210420142,6.761969076906709,18.32611400047555,7.69118339499053,18.87051966741882,5.666847366139185,17.810421409084736,5.093994963940883,18.384134900058665,5.215063294645821,18.271242575153224,6.557444068659953,19.060348306077532,6.228290626246432,18.26313607645687,5.739506516944525,battery,ford_focus_33kwh,0,0,0,0,0,0,0,42.637482295676534,38.4006935720539,3.1770368907593647,53.62346262955904
H113,EV113,ev,223623460.44486263,2073.9324109095473,0.8967064516593088,0.9534011467188522,5,5,30,17,5,5,0.9901486733952994,19.75041705468731,6.796382684683931,9.999999995986186e-08,22.879189992646115,0.9777723146997506,6.728350404713508,True,False,0,0,0,0,1,20.706146475052375,BN,230.0,120.0,50.0,229.12.36.137,11319,224.0.2.0,10000,17.787180880868124,7.010743138416902,18.218290995168275,7.673580520039463,18.70382199373097,5.707032387702534,17.76828167448656,5.028071872155706,17.904653851428684,6.847892780610471,17.964264610304625,5.055670698946309,17.48739768702508,5.483529946728545,18.819901252405742,6.682925902008107,18.34303145801704,5.977118599260727,17.757954354982097,5.029001962349699,battery,tesla_3_75kwh,0,0,0,0,0,0,0,13.66728481480207,25.38780867359524,26.565010358333343,37.217263829141146
H114,EV114,ev,130823895.98982431,2656.976357805961,0.9014184240063834,0.6435479967340401,5,5,50,49,5,5,0.9900379529858986,19.688779190974678,6.703704263342561,9.999999983870609e-08,32.19171087244235,0.5518090372195661,6.367822582936167,True,False,0,0,0,0,1,69.82943935249173,CN,230.0,-120.0,50.0,230.127.52.72,11195,224.0.2.0,10000,17.560613951149318,7.632305524268151,18.180788564710877,4.6836924626553085,17.881722790260607,5.592720254375716,18.065748457174866,6.2121580786662784,18.299809883029624,5.996663665521459,18.51456640280226,5.365772541784557,17.936507254820633,5.994640449981933,17.997884900943276,5.021319664329336,17.878508446971786,5.823455970435157,17.125434896753568,4.579302002497371,battery,tesla_3_75kwh,0,0,0,0,0,0,0,39.29030083027248,56.05045645626814,48.34263062078567,50.96644836564082
H115,EV115,ev,37199230.85614422,5947.234144685019,0.898808085268473,0.759673456084835,5,5,27,22,5,5,0.9900241405015473,20.305119961535564,6.899936590011239,9.999999984111074e-08,47.75275912189986,1.5189275657118821,6.603473145204662,True,False,0,0,0,0,1,68.47378337049719,AN,230.0,0.0,50.0,226.2.202.236,12256,224.0.2.0,10000,18.277322066984386,5.824563288027975,18.21490237003957,5.511923152036444,18.250486027760562,7.17581951220162,17.816158735480133,5.642807946026879,17.185780528100253,4.949713228556946,18.31222479091238,5.0814143602050414,17.519369198740314,7.238490274245836,18.577369477200897,7.532524959494971,17.487349091587028,7.3290625650461205,17.91308198779472,7.040801146831147,battery,nissan_leaf_30kwh,0,0,0,0,0,0,0,47.851418335811054,55.02770617542189,51.320201926380555,56.766210933714966
H116,EV116,ev,194943828.76855546,4016.080180879546,0.8982284358774718,0.563672014256612,5,5,39,48,5,5,0.9901014996858666,18.29817222023112,6.815038250884766,1.000000001194045e-07,28.07791475371946,1.4791876746599901,6.276333224786936,True,False,1,1,0,0,1,35.730834588191904,BN,230.0,120.0,50.0,230.72.206.19,10601,224.0.2.0,10000,17.53610558973824,5.00782849906543,18.081664173794056,6.535468223553135,18.529696456781206,5.219981051471453,18.012746859557392,7.095218935491142,17.71670751027042,5.395858450464377,17.75705696837874,5.828185246449441,17.265811778282192,6.977732930167662,17.475026917468785,2.978676963003649,18.41268742511438,9.07783436848174,18.78588131795749,4.914793344413868,battery,chevy_volt_16kwh,0,0,0,0,0,0,0,39.72792691154116,20.53464800322244,48.12599554910333,11.951575304996293
H117,EV117,ev,33775328.60025811,4655.761115287571,0.8997305211307476,0.6235217143870628,5,5,18,34,5,5,0.9900143844011658,18.823919168770857,6.878162115747424,9.999999992986985e-08,10.101861468698479,0.32167005631863843,6.2179229731203645,True,False,0,0,0,0,1,41.784949503894204,CN,230.0,-120.0,50.0,235.52.60.149,10164,224.0.2.0,10000,17.149994097877595,5.6323486759701735,17.670129171062776,6.5488253793051,18.04148027516075,5.424297231420484,18.370805213208317,5.630916746665087,17.930603835893173,6.726646034957778,17.92856089489986,5.589554790484366,17.652014434971587,5.3390340720535265,17.900343973657776,5.8731625438180295,19.081766527210544,5.263580727156838,18.270767681150723,5.088923101040229,battery,nissan_leaf_30kwh,0,0,0,0,0,0,0,17.351574960075798,21.09133210826743,43.267076993055646,55.834742746692704
H118,EV118,ev,228191231.39309993,2226.5148219910793,0.8978804561693635,0.7729596683512308,5,5,42,56,5,5,0.990051992955363,20.188032428093127,6.928269591278762,1.000000000244913e-07,38.45777039205071,1.1988802571817996,6.622795415778458,True,False,0,0,0,0,1,67.96104549860948,AN,230.0,0.0,50.0,237.172.245.16,10054,224.0.2.0,10000,17.50283236895876,6.590122796608625,18.135580770288023,5.588134466265541,18.227331100087767,7.130978579115,17.97882414180447,5.462932473116968,18.347482823497714,8.915402272619277,17.52580409099688,4.78219592071828,18.68814445578017,5.4645434779179825,17.233973566249112,6.725483578929442,18.05678775965447,3.253025659104672,18.44518828180723,7.0088475394312075,battery,nissan_leaf_30kwh,0,0,0,0,0,0,0,45.34042572465738,16.55253228183455,48.19196165693035,20.201339428315368
H119,EV119,ev,271945369.96788496,5341.724266190709,0.8991341165488717,0.5388668704261385,5,5,6,4,5,5,0.9900225444454613,19.736919280582086,6.971373974228184,9.999999977767077e-08,46.70196762502134,1.1597223529937595,6.452680629575503,True,False,0,1,0,0,1,70.41498688227584,BN,230.0,120.0,50.0,236.10.133.219,10716,224.0.2.0,10000,17.503718739031687,4.996825315490007,18.4938070597326,5.784593162663091,17.791315179248926,6.035490005201016,17.738435337660988,6.462653926990647,18.28490845692074,5.714426486792691,18.10009146158699,5.3634319946929505,18.302677767911913,6.05986148513593,18.069542233309914,4.38675762023559,18.773739172619283,5.494587204823314,18.05468740620935,7.115038543277018,battery,tesla_s60_60kwh,0,0,0,0,0,0,0,51.187635289032016,42.703449455059015,57.1764549462263,20.349475784250625
H120,EV120,ev,32421296.624959186,7047.3642478396905,0.9033960626435985,0.8779355842098095,5,5,44,51,5,5,0.9900129622744507,20.395003656716863,6.965002140240536,1.0000000009886108e-07,35.125055874764186,0.5481457704454475,6.610117202941479,True,False,0,1,0,0,0,29.735156410145684,CN,230.0,-120.0,50.0,224.60.195.29,10968,224.0.2.0,10000,17.37824937088932,5.831925187161011,19.193051743188708,5.414669339361306,18.831781153771548,6.946767852694285,18.305074396848003,4.946926861851432,17.849893897343502,6.3765497097324,17.439307635601576,5.400045385830076,18.803324715264395,5.519410135163088,18.3091352585707,5.887447868076763,17.506240810284726,6.695013788924871,18.26182969461703,6.157339551929312,battery,ford_focus_33kwh,0,0,0,0,0,0,0,1.5543855652470118,42.18543108630776,58.982710160469594,50.4628486559958
H121,EV121,ev,105969856.44554609,6091.862904753919,0.8996752417320111,0.8490911864009166,5,5,10,25,5,5,0.9900779995973683,17.302265692375908,6.842583510174957,9.999999999532845e-08,22.39165920476462,1.1440911795884041,6.424747712903957,True,False,0,0,0,0,0,39.648411744971256,AN,230.0,0.0,50.0,236.209.217.247,12049,224.0.2.0,10000,17.40538696050115,5.9059736651761,16.966012158442645,4.496945352930846,17.835920790250604,5.622670857526508,18.467627180330076,6.737076089114458,17.64913888777222,6.136176399553951,17.419311091351457,5.472256894023977,17.808302461075492,5.480217658598785,18.705595273671513,4.043301294411653,17.668578939980392,4.729982266824544,18.631569919652414,4.940736968038691,battery,nissan_leaf_30kwh,0,0,0,0,0,0,0,2.8537294850179373,9.655806382615527,47.40293588482988,50.33045247229012
H122,EV122,ev,70962220.26101026,3153.09655700049,0.9032191944912757,0.6533242829581639,5,5,40,53,5,5,0.9901018874939908,19.044373751071287,6.989907719357433,1.0000000000703655e-07,45.37964581406017,0.9667677850044717,6.425084530949747,True,False,0,0,0,0,1,57.70941006781974,BN,230.0,120.0,50.0,231.37.225.30,10693,224.0.2.0,10000,17.314339949791954,7.198016342763828,17.263074082609617,4.402002979667339,17.533196523362072,5.961925911353431,17.570837382692645,6.303415762517982,17.95942863558765,6.76898749312662,17.434171139863754,7.363653647898293,17.461372660686166,6.498952458901867,18.653640531466582,5.983303690836137,17.700700528007584,7.312667386452685,17.976350470981423,5.099814552425659,battery,ford_focus_23kwh,0,0,0,0,0,0,0,25.4456727115484,48.058992092996874,5.94156975456389,25.252286838911903
H123,EV123,ev,59538470.94230636,4282.152752860946,0.9060045040661372,0.6101973375269425,5,5,59,22,5,5,0.9900546051881851,20.74137960041979,6.865521526640269,1.0000000009505504e-07,31.467367601653848,1.064687076013524,6.542990105508757,True,False,0,0,0,0,1,26.74878491459323,CN,230.0,-120.0,50.0,232.101.28.249,11366,224.0.2.0,10000,17.696263590969064,4.982089098679772,17.82930788264887,4.8297857909500195,18.36979452443145,5.509232113044558,17.20299842491226,6.185112014593312,16.54405696722017,5.594249151708169,17.592394836448936,6.453924432805364,18.028615933406083,6.18963755675781,17.30810230264472,5.565651020185202,17.935452997523,5.636011241203125,17.660933570632626,4.988160433474129,battery,tesla_powerwall_13kwh,0,0,0,0,0,0,0,59.983888515825875,24.62000408204676,38.750962933785146,21.61723147868505
H124,EV124,ev,128713589.64598106,6270.440816695112,0.8999384237061736,0.9718651087436871,5,5,18,13,5,5,0.9900338584590476,20.99523820795752,6.9370946953839105,9.999999998955534e-08,17.40569386692672,1.5593714327435588,6.582769169530907,True,False,0,0,0,0,1,71.1593334344303,AN,230.0,0.0,50.0,226.100.228.163,12479,224.0.2.0,10000,17.874937004140996,6.650630100449543,18.617244929328947,7.542812781160435,17.029888471818843,6.940964402726794,19.303366560474483,7.021669906735669,18.330711911614614,5.961930851750029,17.662281542091527,6.745272675087276,17.866614636567462,5.881135922803528,19.033236405332158,4.742632717522682,18.086927161322418,4.590583614540576,17.530980407030814,7.604190345987092,battery,tesla_powerwall_13kwh,0,0,0,0,0,0,0,4.758747240839181,21.063081443818614,49.500987207486524,46.21755308015603
H125,EV125,ev,220275676.7225782,2036.3500099816392,0.901357428500143,0.7416518540608512,5,5,46,29,5,5,0.9900272947368068,17.608544815064278,6.718933813300215,9.999999998932039e-08,41.96595207482305,1.9214333062316176,6.36598874040629,True,False,0,0,0,0,0,69.59083824782829,BN,230.0,120.0,50.0,230.134.160.180,12351,224.0.2.0,10000,17.365711852918526,5.44131523585251,18.469980787943754,5.546685477857631,18.418845576804102,6.069740851079107,17.994658456185427,7.839714119593699,18.05306433982095,6.481413504162612,18.436127312581217,6.227872214555716,17.429403569577985,6.127121007790016,17.944629048640746,6.157275915187791,17.930763082016043,7.042259433173498,18.6637102117227,4.269231661967245,battery,mitsubishi_imiev_16kwh,0,0,0,0,0,0,0,4.396082843489751,9.721189320600182,16.63506879870998,15.258810943371873
H126,EV126,ev,290138078.37867683,2626.700821062433,0.9010998624996586,0.7821404745844993,5,5,10,33,5,5,0.9900234235838888,17.661673421306503,6.994167973457361,1.0000000012881986e-07,15.688236842700064,0.5914036531392541,6.759977973187218,True,False,0,0,0,0,1,43.59697579265486,CN,230.0,-120.0,50.0,228.23.36.49,11778,224.0.2.0,10000,17.2119762672325,5.70426386450021,18.49174052008308,7.717527716835019,17.583209935486934,8.28578452232895,18.945151859961527,7.263826547646524,17.706678405164386,7.390951789036208,17.38166720418466,5.925514127134369,18.25147310337662,6.004115391035283,19.588887975381777,6.011571237149359,16.970247553630177,6.019487773454307,18.500933724404945,5.664575252716083,battery,tesla_3_75kwh,0,0,0,0,0,0,0,45.40054390853084,58.69856577034621,41.229505010919695,32.59807444590153
H127,EV127,ev,269618624.3978063,4419.175374547527,0.9060627615146889,0.5314809729670819,5,5,27,10,5,5,0.9900225795223808,18.43336295421223,6.836775746221077,9.999999987981681e-08,40.531068017164806,1.7380814639875095,6.249028498342682,True,False,0,1,0,0,0,32.31310979966766,AN,230.0,0.0,50.0,228.236.254.99,12868,224.0.2.0,10000,17.655765738895415,6.269525813133876,17.50101535279584,6.089852166546254,17.900567578436373,7.701788646886949,18.079001523731876,4.840782972354653,18.565462190704668,4.178837161102515,17.960669061487955,7.022260980118499,17.917546079319493,7.426450740357843,18.36130693233711,6.404481839538895,17.16884247491126,4.208791685014293,17.03549576071267,6.078494180047306,battery,tesla_s60_60kwh,0,0,0,0,0,0,0,44.93919198480752,26.51606561546211,10.789258596181103,20.29105469639803
