house,name,with_dr,cop,heating_setpoint,cooling_setpoint,tolerance,temp_max,temp_min,temp_in,temp_mat,temp_out,proposed_status,actual_status,proposed_demand,actual_demand,mode,floor_area,ceiling_height,heating_power_thermal,cooling_power_thermal,heating_power,cooling_power,ventilation_power,standby_power,min_heatingtime,min_coolingtime,cooling_counter,heating_counter,charging_counter,discharging_counter,mass_change,volume,air_part,material_part,Ua,U,Um,Ca,Cm,Cp,mass_fraction_external_heat,mass_fraction_internal_heat,schedule,schedule_skew,phase,voltage,angle,frequency,mcast_ip_local,mcast_port_local,mcast_ip_global,mcast_port_global,s0,e0,s1,e1,s2,e2,s3,e3,s4,e4,s5,e5,s6,e6,s7,e7,s8,e8,s9,e9,connected,load_class,load_type,priority,profile,skew,irradiance,irradiance_roof,irradiance_wall1,irradiance_wall2,irradiance_wall3,irradiance_wall4,counter,min_cycletime,min_chargingtime,min_dischargingtime
H109,AC109,True,3.4723053275320908,19.99972815491922,20.000262020737,0.9996062207190641,23.999519027500277,16.00032414648278,20.06825081459598,18.345030685639202,22.941291636276674,0,0,0,0,1,9.0,2.4,1300.0,900.0,400.0,300.0,0,0,33.138691769819616,31.370296408493246,23,51,5,5,3.9258810933382238,21.599999999999998,0.7500000000000002,0.24999999999999978,14.036089819243717,14.036089819243717,70.18044909621858,1996401.878580995,6771599999.999993,1006.0,0.5474653717459116,0.4937160511499355,P3,-41,AN,230.0,0.0,50.0,237.168.182.168,11670,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,49.236936188312036,P4,0,0,0,0,0,0,0,14.932101885991504,51.02254537861475,5,5
H110,AC110,True,3.4965149054179516,19.999685057264003,20.00106287933774,0.9994905381868473,24.000752104451003,16.000314011876217,19.820997347697265,20.03846254267397,22.751353419331796,0,0,0,0,0,20.88753924111517,2.4,3000.0,2100.0,900.0,600.0,0,0,34.38449865629729,48.36519685219781,6,107,5,5,1.4443849965644553,50.13009417867641,0.8400000000000003,0.1599999999999997,29.091875187467714,29.091875187467714,145.45937593733856,5189323.698831574,10058102096.009615,1006.0,0.3916660882293747,0.4458245587038599,P3,734,BN,230.0,120.0,50.0,231.8.24.190,12585,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,44.09696246808923,P1,0,0,0,0,0,0,0,10.991059733523489,37.39657405653879,5,5
H111,AC111,True,3.4928177410765633,19.999014328755774,19.999823566134815,0.9995213668373908,23.9995238796939,16.00034029801972,19.907860221453074,20.26737911219938,22.02241321824125,0,0,0,0,1,72.0,2.4,10400.0,7400.0,3000.0,2100.0,0,0,41.653200554112416,30.10108931703962,76,79,5,5,3.5143890593473595,172.79999999999998,0.5800000000000001,0.41999999999999993,92.15267595772258,92.15267595772258,460.7633797886129,12351072.955487752,91010303999.99998,1006.0,0.4951594178104915,0.5039013529453629,P5,-824,CN,230.0,-120.0,50.0,228.140.194.234,12240,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,24.348928464782418,P3,0,0,0,0,0,0,0,22.58775547301457,43.18072893138055,5,5
H112,AC112,True,3.503337162417606,20.000054632338617,19.999262882683073,0.99873672515843,23.99815605482037,15.999749147006407,20.22855454763649,20.380351647984654,22.758065937912217,0,0,0,0,1,56.290182941063804,2.4,8100.0,5800.0,2300.0,1700.0,0,0,47.122537863177854,51.80285902890721,7,20,5,5,1.2705232804679847,135.09643905855313,0.6700000000000002,0.32999999999999985,70.62032618703564,70.62032618703564,353.1016309351782,11154539.86212876,55905608411.21043,1006.0,0.508111936114901,0.5291173465847597,P1,-267,AN,230.0,0.0,50.0,235.21.210.151,11627,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,68.71733882400537,P2,0,0,0,0,0,0,0,28.874576320693187,30.20978525161485,5,5
H113,AC113,True,3.494414975462455,19.999869260868827,19.998195281845927,1.0001390311688814,24.000266607661096,16.000369780865718,20.032816671517875,19.20748545804514,22.515408368233118,0,0,0,0,1,11.426803120041923,2.4,1600.0,1100.0,500.0,300.0,0,0,56.177743647364764,31.128906282282255,16,66,5,5,1.942128326429808,27.424327488100612,0.6900000000000002,0.30999999999999983,16.79552931564997,16.79552931564997,83.97764657824985,2331943.5464249686,10660933067.724228,1006.0,0.5381552149261479,0.46382453964680076,P4,-37,BN,230.0,120.0,50.0,230.108.209.13,10260,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,34.31060950520465,P2,0,0,0,0,0,0,0,22.023102121494734,51.71565131386571,5,5
H114,AC114,True,3.5091872121403638,20.00047170525924,20.000392169586657,1.0006113193075623,23.999864355281073,15.998011035283172,19.771238491812507,19.159905469636822,22.019752331495383,0,0,0,0,1,18.185770068052403,2.4,2600.0,1900.0,700.0,500.0,0,0,51.083850062570505,55.62089835164865,90,117,5,5,3.9420398904203546,43.645848163325766,0.51,0.49,26.60515675332231,26.60515675332231,133.02578376661154,2743127.9731739173,26818627862.43715,1006.0,0.5546439437153127,0.48016540821490544,P3,-788,CN,230.0,-120.0,50.0,227.118.141.219,11204,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,77.29029853834774,P1,0,0,0,0,0,0,0,18.87866305380033,50.459856544226426,5,5
H115,AC115,True,3.505284571269574,19.99899489634462,20.001204305670143,0.9980915430992471,23.99950090695535,15.999551973697972,20.181801491002524,18.458409974999963,22.266195428968842,0,0,0,0,1,29.656742381425346,2.4,4300.0,3100.0,1200.0,900.0,0,0,39.84021763630572,53.96693669164161,52,114,5,5,1.75515372156699,71.17618171542082,0.8600000000000003,0.13999999999999968,39.42065413131621,39.42065413131621,197.10327065658106,7543381.856958274,12495690461.959253,1006.0,0.5373345731762547,0.509786656357434,P4,-570,AN,230.0,0.0,50.0,230.169.169.76,12632,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,64.31728069000302,P4,0,0,0,0,0,0,0,54.16165391362544,32.61056817283281,5,5
H116,AC116,True,3.5122718141374896,20.0008046741516,19.99978313934433,1.001576014066175,23.999993507381312,16.000841156326114,18.731375349043113,18.68082905695292,21.855738002250366,0,0,0,0,0,44.682269205270785,2.4,6400.0,4600.0,1800.0,1300.0,0,0,51.38694804486456,33.85775900408803,57,36,5,5,2.876614192599316,107.23744609264988,0.9000000000000004,0.09999999999999964,56.12857836252831,56.12857836252831,280.64289181264155,11893835.490755247,13447575740.01825,1006.0,0.5634975581572021,0.5305311822888356,P3,469,BN,230.0,120.0,50.0,230.12.215.12,12747,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,62.34528959239145,P3,0,0,0,0,0,0,0,58.39247839183785,36.28530943451378,5,5
H117,AC117,True,3.515079888781415,19.999990349391588,20.000585193076876,1.0008400959253205,23.999301864651628,16.000685028702783,18.096703280624162,19.921673844454197,21.97707822797593,0,0,0,0,0,72.0,2.4,10400.0,7400.0,3000.0,2100.0,0,0,45.51955314249946,42.352441796551176,1,7,5,5,2.734424147628405,172.79999999999998,0.6200000000000001,0.3799999999999999,89.7053744215434,89.7053744215434,448.526872107717,13202871.09034898,82342655999.99997,1006.0,0.4291472253519915,0.4757665762526875,P4,451,CN,230.0,-120.0,50.0,237.135.117.210,10293,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,66.92137559336521,P1,0,0,0,0,0,0,0,17.40446879769657,39.02757221004935,5,5
H118,AC118,True,3.5147471509329518,19.999697705819333,20.002583568504015,0.9996982522671408,23.999044655241292,15.99924890965679,20.51515191761981,20.93295661102465,22.437579650405556,0,0,0,0,0,28.81293908349198,2.4,4100.0,2900.0,1200.0,800.0,0,0,38.848690130253246,55.445207346277904,94,66,5,5,3.481502992922287,69.15105380038075,0.8400000000000003,0.1599999999999997,38.38952072271685,38.38952072271685,191.94760361358425,7158318.933263328,13874467434.508368,1006.0,0.4439600321400134,0.5239469135690329,P2,59,AN,230.0,0.0,50.0,233.17.160.231,10422,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,58.5764342397605,P2,0,0,0,0,0,0,0,28.313231838095813,37.935796701241344,5,5
H119,AC119,True,3.5036021888597,19.99865869022139,19.999054126929796,1.00070044982104,23.999128506575072,15.998642243876807,20.853359892538755,20.124243546486884,22.220857260783294,0,0,0,0,0,72.0,2.4,10400.0,7400.0,3000.0,2100.0,0,0,46.177490146977085,58.76290384026247,54,55,5,5,3.3900792763952055,172.79999999999998,0.9200000000000004,0.07999999999999963,93.11661849736754,93.11661849736754,465.5830924868377,19591357.101808168,17335295999.999916,1006.0,0.4901270262696355,0.4790237148392384,P4,-788,BN,230.0,120.0,50.0,231.213.45.232,10747,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,47.91751074951233,P2,0,0,0,0,0,0,0,59.15664428834339,58.367874420899085,5,5
H120,AC120,True,3.4956827234444057,19.999103231490523,20.000424228692065,1.0007420356182797,23.998407549554237,16.00141842949348,20.39431833593829,18.569536197368326,21.628337070153847,0,0,0,0,0,35.751309969196825,2.4,5100.0,3600.0,1500.0,1000.0,0,0,47.21314874659659,37.48376935702892,2,15,5,5,1.764527178110508,85.80314392607238,0.6000000000000001,0.3999999999999999,46.219492369287124,46.219492369287124,231.09746184643564,6344353.989709865,43038856993.3179,1006.0,0.5420698859659299,0.4923312922846116,P4,528,CN,230.0,-120.0,50.0,237.77.58.201,10087,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,50.67237028136762,P1,0,0,0,0,0,0,0,22.652377582695,54.80602596795524,5,5
H121,AC121,True,3.513984415367646,19.99981419071035,19.999507447834393,0.9983646842746804,24.000799312389894,16.000020418597426,18.91675097034911,18.577728297327752,22.59444897562728,0,0,0,0,1,46.203876277256136,2.4,6700.0,4800.0,1900.0,1400.0,0,0,34.514421011537614,58.90487187295077,38,21,5,5,2.7132501874565538,110.88930306541472,0.6200000000000001,0.3799999999999999,60.409104914068436,60.409104914068436,302.0455245703422,8472553.088375641,52840970696.73141,1006.0,0.5297166427140898,0.5044598082000603,P2,-400,AN,230.0,0.0,50.0,224.213.75.97,12333,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,27.249703524019324,P4,0,0,0,0,0,0,0,52.15273275307318,37.22505272323292,5,5
H122,AC122,True,3.4978021869798934,19.999539707272927,20.000090412386903,1.0005950923611235,23.99998779954316,16.00005508233292,18.060717380790283,18.52813291021328,22.194270659969707,0,0,0,0,1,49.364829734049636,2.4,7100.0,5100.0,2000.0,1500.0,0,0,37.990423130756234,55.44482925302576,74,25,5,5,3.5272227627294845,118.47559136171913,0.5700000000000001,0.42999999999999994,65.14988740355864,65.14988740355864,325.7494370177932,8322172.166759402,63884408374.06618,1006.0,0.5299349699153421,0.4884619464489902,P4,481,BN,230.0,120.0,50.0,232.214.111.165,11715,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,23.219340493561372,P4,0,0,0,0,0,0,0,1.5474412878452481,41.57783112300139,5,5
H123,AC123,True,3.4893964207824744,19.999570618833445,20.00092822395097,0.9991046021853064,24.00044364758509,15.997928227706314,19.49795208054627,20.09712083625309,20.88105917301055,0,0,0,0,1,35.12334765871598,2.4,5100.0,3600.0,1500.0,1000.0,0,0,55.118629419497935,42.82133545960384,31,109,5,5,2.256900057955273,84.29603438091834,0.6600000000000001,0.33999999999999986,48.51732287827268,48.51732287827268,242.5866143913634,6856208.79757381,35940457218.64833,1006.0,0.41713854617208745,0.5204209127832372,P3,-144,CN,230.0,-120.0,50.0,224.98.83.60,10413,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,50.009376293242546,P5,0,0,0,0,0,0,0,20.916158722601942,30.419467153894818,5,5
H124,AC124,True,3.4907007349797308,20.001163574078266,19.99839674042274,1.0003795384846454,23.99857636265402,16.000369420346242,20.653463964477847,21.055812387622062,21.64005386792949,0,0,0,0,0,23.93104816988316,2.4,3400.0,2400.0,1000.0,700.0,0,0,43.15193467101745,43.91840911094111,31,113,5,5,2.679211867863272,57.43451560771958,0.56,0.43999999999999995,34.92496998035015,34.92496998035015,174.62484990175074,3963637.6492962264,31690068331.71535,1006.0,0.3961549653220224,0.5084718856727303,P4,2,AN,230.0,0.0,50.0,230.105.232.225,10933,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,24.634829887589014,P1,0,0,0,0,0,0,0,41.654141489657036,30.006445943424097,5,5
H125,AC125,True,3.4999494712152766,20.00147180088939,19.99978041235184,1.0008970571312372,23.998917891207178,16.000598651463044,21.328900007293736,18.072305897253912,22.19860174333391,0,0,0,0,1,32.48883470339758,2.4,4700.0,3400.0,1300.0,1000.0,0,0,48.86309642736654,45.174640094443184,102,21,5,5,3.6757544847741412,77.97320328815418,0.6600000000000001,0.33999999999999986,44.13564206388952,44.13564206388952,220.6782103194476,6341942.017621989,33244654953.9374,1006.0,0.5548630293936567,0.48374185070063463,P3,-758,BN,230.0,120.0,50.0,231.30.83.160,10949,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,63.268266491959814,P3,0,0,0,0,0,0,0,28.187485266434933,34.95278805426834,5,5
H126,AC126,True,3.4959088050543907,20.000105376252172,20.00112705289867,1.0025221942604308,24.000653257032887,15.999357651535476,20.12904668736906,21.06446970175866,21.96928237274899,0,0,0,0,1,25.820611833170283,2.4,3700.0,2600.0,1100.0,700.0,0,0,51.62534388290137,37.61423265763866,106,64,5,5,3.1009225242781504,61.96946839960867,0.8000000000000003,0.19999999999999973,35.04656073631793,35.04656073631793,175.23280368158964,6109430.277908364,15541942674.621834,1006.0,0.4425635649230316,0.4291178789278188,P4,-517,CN,230.0,-120.0,50.0,228.17.147.215,11995,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,47.14696299376897,P3,0,0,0,0,0,0,0,23.788368300115277,48.64458614252703,5,5
H127,AC127,True,3.502307722831316,19.99887179467323,19.999458305608254,1.0025759741341507,24.00127599557749,16.00023997165223,20.683878228025602,20.72751618354909,22.20026140024745,0,0,0,0,1,45.910369874359446,2.4,6600.0,4700.0,1900.0,1300.0,0,0,59.49114311169809,52.916772253150675,42,19,5,5,1.5160881220051412,110.18488769846267,0.9100000000000004,0.08999999999999964,57.61706455737005,57.61706455737005,288.08532278685027,12356525.819822634,12435466425.648447,1006.0,0.4554147620384387,0.44972387562147575,P1,707,AN,230.0,0.0,50.0,230.106.90.125,11158,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,79.83576787978546,P1,0,0,0,0,0,0,0,20.925762700998803,35.48861803618762,5,5
H128,AC128,True,3.506834687803892,19.999315465692984,20.0007583774161,0.9998819150820175,24.001286525031,15.999611491445902,21.009239100561565,19.41966248037243,22.199262484087576,0,0,0,0,1,45.91171071279238,2.4,6600.0,4700.0,1900.0,1300.0,0,0,56.34336863033596,40.6121292269425,100,51,5,5,2.122440591140451,110.1881057107017,0.7600000000000002,0.23999999999999977,58.166636462877776,58.166636462877776,290.83318231438886,10320037.243270118,33162212294.692757,1006.0,0.5077959018348337,0.4632439963476186,P3,336,BN,230.0,120.0,50.0,229.138.54.5,10987,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,29.63787392235843,P5,0,0,0,0,0,0,0,18.924673565564845,40.9069442520117,5,5
H129,AC129,True,3.4973971226680876,19.99986548800669,20.00087336601592,1.001100689194447,24.0015948740153,15.998346921264837,21.337272989206404,21.337784410762385,22.055822018643436,0,0,0,0,1,65.64738202455213,2.4,9500.0,6800.0,2700.0,1900.0,0,0,50.481759397065126,35.18408258363876,84,62,5,5,2.633198270936689,157.5537168589251,0.8500000000000003,0.1499999999999997,84.10058871989844,84.10058871989844,420.5029435994922,16503670.115270978,29635854141.16375,1006.0,0.5298569696099158,0.5463628025101528,P3,270,CN,230.0,-120.0,50.0,237.117.43.61,11746,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,70.74431114596196,P5,0,0,0,0,0,0,0,29.528176932387588,55.56956613324668,5,5
H130,AC130,True,3.500780783078432,19.99990406909888,20.002139056703637,0.9998775942867731,24.000991775317026,15.998275001338621,21.44183368755925,18.53184915714301,21.914985831084323,0,0,0,0,0,23.164217954448528,2.4,3300.0,2400.0,900.0,700.0,0,0,44.11818166192781,49.32904681672039,36,56,5,5,2.257996629674476,55.59412309067647,0.7500000000000002,0.24999999999999978,31.467546334519557,31.467546334519557,157.33773167259778,5138343.137791185,17428757588.927055,1006.0,0.567444648565777,0.49520672249570213,P3,899,AN,230.0,0.0,50.0,229.153.53.187,11493,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,42.1687498973237,P2,0,0,0,0,0,0,0,42.20666414942242,53.512409987302554,5,5
H131,AC131,True,3.505479299583616,20.00011785055905,20.00071677595824,1.0000923883093342,24.00055624862815,16.002002992999838,19.31815372020765,19.190581999236265,22.384974932686205,0,0,0,0,1,13.306264899237794,2.4,1900.0,1400.0,500.0,400.0,0,0,49.40644183143682,51.16348726070275,89,116,5,5,3.62220438449652,31.935035758170706,0.7400000000000002,0.2599999999999998,19.41451095933966,19.41451095933966,97.07255479669828,2912272.986501285,10412099058.593966,1006.0,0.5442401661067521,0.4487377330144627,P3,876,BN,230.0,120.0,50.0,238.149.195.152,11841,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,76.99015779842529,P3,0,0,0,0,0,0,0,52.85233959437692,45.978923000810724,5,5
H132,AC132,True,3.4853278197671798,20.000036430801025,19.99961458502747,0.9997345472952374,24.001681305608262,15.999620600472268,20.883007010393317,18.97189704621319,21.85298458040635,0,0,0,0,0,39.224147384613175,2.4,5600.0,4000.0,1600.0,1100.0,0,0,37.162485052604225,35.369601371314474,110,3,5,5,2.236095784416229,94.13795372307162,0.7000000000000002,0.2999999999999998,51.20393873518257,51.20393873518257,256.01969367591283,8120742.6766023245,35414698190.61952,1006.0,0.49379194919156794,0.45393426478198284,P5,-19,CN,230.0,-120.0,50.0,233.101.183.241,12372,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,35.48303806332946,P5,0,0,0,0,0,0,0,32.39333992165782,38.89576511773025,5,5
H133,AC133,True,3.4938647964732237,20.001160529679154,20.000120543146934,0.9968340676651757,24.000019342679092,16.000242363703723,20.113526532338007,21.86988590402386,21.939950080135425,0,0,0,0,1,56.731977886059546,2.4,8200.0,5900.0,2300.0,1700.0,0,0,55.60052747520219,43.940459447018945,80,41,5,5,2.865987420804999,136.1567469265429,0.8200000000000003,0.17999999999999972,73.60994656720389,73.60994656720389,368.0497328360195,13758971.603914473,30733300916.259212,1006.0,0.5079343387656379,0.5199322507446674,P4,795,AN,230.0,0.0,50.0,237.202.177.25,12216,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,28.098806047208694,P1,0,0,0,0,0,0,0,57.745822356853246,54.6898304486203,5,5
H134,AC134,True,3.5105548069331194,20.00012194563054,19.99953205527187,0.9994880964675423,24.001981576451385,16.000363541604976,21.01881961690888,20.84039428219622,22.13668917491492,0,0,0,0,1,35.64526854042863,2.4,5100.0,3600.0,1500.0,1000.0,0,0,57.77260204801576,31.704354369749847,114,83,5,5,1.1147826764497057,85.54864449702872,0.7000000000000002,0.2999999999999998,45.41702341761529,45.41702341761529,227.08511708807646,7379792.111651116,32183400059.782185,1006.0,0.456432332130567,0.536201878049525,P4,725,BN,230.0,120.0,50.0,229.224.228.19,11592,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,32.44351686237515,P1,0,0,0,0,0,0,0,7.412056877966966,52.632797717080244,5,5
H135,AC135,True,3.5084041958890455,20.00096017632748,20.000418690575987,1.0003800020265876,24.000465804117013,16.000495439315973,18.460331720566053,18.465585500018285,21.733999444333715,0,0,0,0,1,57.831290274097604,2.4,8300.0,5900.0,2400.0,1700.0,0,0,37.046795410068036,41.68907960826578,112,31,5,5,3.057473983587678,138.79509665783425,0.7800000000000002,0.21999999999999975,77.97029548458973,77.97029548458973,389.8514774229486,13341408.489525571,38290791265.96327,1006.0,0.5043828884562493,0.4923221735577339,P5,-304,CN,230.0,-120.0,50.0,234.168.5.30,11671,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,77.61311617487118,P4,0,0,0,0,0,0,0,20.243504865260473,31.51290079321833,5,5
H136,AC136,True,3.495476242601256,20.00060814882912,20.002109586900417,0.9991340672704833,24.000388268033984,15.999699660660147,21.307161154145877,20.120347211398993,21.189127262956458,0,0,0,0,1,58.82689181383912,2.4,8500.0,6100.0,2400.0,1700.0,0,0,55.012218740449754,41.13370159742555,91,76,5,5,2.648521099160442,141.1845403532139,0.7400000000000002,0.2599999999999998,74.41893844630654,74.41893844630654,372.0946922315327,12875135.825613298,46031807536.761826,1006.0,0.529504146544311,0.48307571122017945,P4,-891,AN,230.0,0.0,50.0,230.78.217.46,11327,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,48.443415420647135,P5,0,0,0,0,0,0,0,56.68036276787605,42.051878631873485,5,5
H137,AC137,True,3.523051181589708,20.000166724236802,19.9983657036183,0.9993774394725811,23.99949837795778,15.999705613613449,20.886376685248468,18.923305482252648,21.91443625795582,0,0,0,0,0,15.968921868037912,2.4,2300.0,1600.0,700.0,500.0,0,0,42.80105993760634,45.70931209477426,46,68,5,5,2.15123907171896,38.32541248329099,0.5900000000000001,0.4099999999999999,23.045740346910833,23.045740346910833,115.22870173455416,2786581.85386604,19704627574.159225,1006.0,0.44010207886786334,0.4589494285268969,P1,-711,BN,230.0,120.0,50.0,235.170.160.104,11412,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,29.79444481613654,P2,0,0,0,0,0,0,0,32.4317946391543,56.61038110137093,5,5
