house,name,volume,cooling_power,air_part,material_part,min_coolingtime,min_heatingtime,cooling_counter,heating_counter,charging_counter,discharging_counter,defrost_cycle,heating_power,ventilation_power,standby_power,cop,cooling_power_thermal,cooling_setpoint,heating_setpoint,tolerance,temp_max,temp_min,temp_in,temp_mat,temp_out,proposed_status,actual_status,proposed_demand,actual_demand,mode,priority,R_value,surface_area,Ua,U,Um,Ca,Cm,Cp,with_dr,mass_change,schedule,schedule_skew,phase,voltage,angle,frequency,mcast_ip_local,mcast_port_local,mcast_ip_global,mcast_port_global,s0,e0,s1,e1,s2,e2,s3,e3,s4,e4,s5,e5,s6,e6,s7,e7,s8,e8,s9,e9,connected,load_class,load_type,profile,skew,irradiance,irradiance_roof,irradiance_wall1,irradiance_wall2,irradiance_wall3,irradiance_wall4,counter,min_cycletime,min_chargingtime,min_dischargingtime
H105,FG105,0.082,60.0,0.8900000000000001,0.10999999999999988,30.223676856572744,50.20752799378401,52,572,5,5,43200,555.0322012670687,4.4366078680943115,0.47653131294363654,4.015425647829287,240.9255388697572,3.9992457676600273,-99999,0.4998477293542131,7.002482558153828,-3.9996572585468084,3.4941076652180763,4.343190140477786,19.999510158901696,0,0,0,0,1,72.1062153380007,2.078932829851749,1.1324711628111748,0.5447367738629306,0.13618419346573266,0.01698621813126106,60631.46446060798,822624000.0,1006.0,True,0.0649600055226956,P3,-425,CN,230.0,-120.0,50.0,232.113.218.96,10366,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P1,0,0,0,0,0,0,0,21.076613280109825,33.31902898422437,5,5
H106,FG106,0.098,72.0,0.8600000000000001,0.1399999999999999,48.506820594789424,34.920619702632344,21,391,5,5,54000,378.8409755019355,2.870685018129012,0.512562910518555,4.007261542170182,288.52283103625314,3.999360726477763,-99999,0.5000887991802753,6.999542839213268,-4.0010045197669895,5.888610304767006,3.4271735008489035,19.999662047838246,0,0,0,0,1,77.75708106827297,2.1450074954503773,1.2753673681877784,0.5945747839543075,0.14864369598857688,0.01912955404511442,72461.99411145833,983136000.0000001,1006.0,True,0.06503569682231089,P4,373,AN,230.0,0.0,50.0,224.12.48.16,12709,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P4,0,0,0,0,0,0,0,2.1475329997707093,59.18432875289312,5,5
H107,FG107,0.098,72.0,0.81,0.18999999999999995,34.426334760559946,52.13172552058549,41,291,5,5,57600,406.22733642794276,2.4587666540133144,0.5273310412291891,3.9961062654089172,287.71965110944205,3.999445511334182,-99999,0.49992186147145334,6.999933318020449,-4.000223501413502,4.2791888059559,3.7971901610947785,20.001023180769774,0,1,0,0,0,34.956923402504,2.3539002588049547,1.2753673681877784,0.5418102841941427,0.13545257104853567,0.01912955404511442,72461.99411145833,983136000.0000001,1006.0,True,0.06494588009777756,P3,71,BN,230.0,120.0,50.0,227.137.8.200,10504,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P5,0,0,0,0,0,0,0,33.51246154180553,59.89918091455996,5,5
H108,FG108,0.082,60.0,0.8200000000000001,0.17999999999999994,54.08045512703278,41.75802864779174,25,85,5,5,50400,573.1840282748841,4.38314672922339,0.48940307682405876,3.99823788619739,239.89427317184342,3.99949085572831,-99999,0.49931866111780776,6.999597952148454,-4.000099849832518,5.775038475336867,4.821222382890243,20.000083333824602,0,0,0,0,1,71.57944278209288,2.3064604425844393,1.1324711628111748,0.49099960350597477,0.12274990087649369,0.01698621813126106,60631.46446060798,822624000.0,1006.0,True,0.06496892866939694,P3,-564,CN,230.0,-120.0,50.0,235.242.251.23,11391,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P5,0,0,0,0,0,0,0,8.051386670670029,54.16784248239988,5,5
H109,FG109,0.076,72.0,0.8200000000000001,0.17999999999999994,42.246605677643416,53.52985466842175,22,483,5,5,50400,333.81173182599696,4.942847811273521,0.5305707793788971,3.9921484372589155,287.43468748264195,4.000653118720266,-99999,0.5007320156990498,6.999519257815871,-3.999475931225302,4.672388425333822,2.410782475788185,19.99934505903473,1,0,0,0,0,37.9721214782699,2.416626366971777,1.0765320862157983,0.44546898143993097,0.11136724535998274,0.016147173934540248,56195.015841539105,762432000.0,1006.0,True,0.065121574841287,P3,-234,AN,230.0,0.0,50.0,237.168.182.168,11670,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P3,0,0,0,0,0,0,0,4.85455742014508,38.07854695259614,5,5
H110,FG110,0.1,72.0,0.8300000000000001,0.16999999999999993,40.2030253149581,50.41016064927389,24,128,5,5,25200,515.5679152454443,4.115905637988751,0.5187802832174454,3.9943178377913124,287.5908843209745,3.999647782262878,-99999,0.49984286599040945,7.000631777027187,-4.00005276303875,4.645402264053689,3.9809751498919987,19.99981617991287,0,1,0,0,0,35.21430228247325,2.4164149531877546,1.2926608140191305,0.5349498488717104,0.1337374622179276,0.0193889427631488,73940.81031781464,1003200000.0000004,1006.0,True,0.06477885427524438,P3,84,BN,230.0,120.0,50.0,231.8.24.190,12585,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P1,0,0,0,0,0,0,0,57.092274527906284,43.75093363970938,5,5
H111,FG111,0.098,72.0,0.9400000000000002,0.05999999999999983,46.49625690635179,59.8685254090464,4,490,5,5,54000,326.7735650892095,2.204146847688981,0.4997099489404843,3.9900419607424173,287.2830211734541,4.000399333889018,-99999,0.5006171249207321,7.001474775944754,-4.0011362376690265,3.11177193655768,3.8032881234307125,20.00109057275202,1,0,0,0,0,31.43621661503426,2.1766978013859752,1.2753673681877784,0.5859184345092414,0.14647960862731035,0.01912955404511442,72461.99411145833,983136000.0000001,1006.0,True,0.06509585697281489,P5,-753,CN,230.0,-120.0,50.0,228.140.194.234,12240,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P3,0,0,0,0,0,0,0,34.32601796381031,45.69012016470539,5,5
H112,FG112,0.076,72.0,0.9200000000000002,0.07999999999999985,53.350042956507984,56.22086960432647,42,475,5,5,32400,499.3273166523978,4.7767142297221294,0.5389645290501116,4.0037543112643155,288.2703104110307,3.999664784179762,-99999,0.5001574704834394,7.000259091657553,-3.9985742027435833,5.1183363630728405,3.830815134959559,20.000316219972685,0,0,0,0,1,69.79852248728054,2.1244376468365513,1.0765320862157983,0.506737436054589,0.12668435901364725,0.016147173934540248,56195.015841539105,762432000.0,1006.0,True,0.06509375184831412,P1,-196,AN,230.0,0.0,50.0,235.21.210.151,11627,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P4,0,0,0,0,0,0,0,31.586971742225085,36.833063690712024,5,5
H113,FG113,0.1,72.0,0.8800000000000001,0.11999999999999988,45.02901272527629,39.42072631327596,45,573,5,5,79200,388.1011179943813,2.68141287722138,0.5178942924146648,3.994883997550773,287.63164782365567,4.000989640997131,-99999,0.499702390624322,7.000231949263589,-4.001105717200356,2.335484354597345,2.453301187283268,20.000350675708944,1,0,0,0,0,41.73473708967197,2.185892494032061,1.2926608140191305,0.5913652284128164,0.1478413071032041,0.0193889427631488,73940.81031781464,1003200000.0000004,1006.0,True,0.06521674191857221,P4,-45,BN,230.0,120.0,50.0,230.108.209.13,10260,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P5,0,0,0,0,0,0,0,34.31540666546076,47.08611163392064,5,5
H114,FG114,0.116,72.0,0.8800000000000001,0.11999999999999988,39.608986326373426,34.14865032655851,52,448,5,5,68400,592.0668472676841,4.279318777494577,0.4701893927716877,3.9999290206689357,287.9948894881634,4.001454493917054,-99999,0.5000451333304169,6.999457756013957,-3.9996409257950436,4.9375922223941515,5.128129984862753,19.999690386212244,0,0,0,0,0,67.09799669190917,2.0513044095498283,1.4271071319786108,0.695707143871347,0.17392678596783676,0.02140553670284402,85771.33996866496,1163712000.0000002,1006.0,True,0.06495423915880601,P3,-784,CN,230.0,-120.0,50.0,227.118.141.219,11204,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P5,0,0,0,0,0,0,0,11.628745840811243,48.304889834839514,5,5
H115,FG115,0.098,72.0,0.8200000000000001,0.17999999999999994,45.67713039420697,47.61552884661792,23,100,5,5,75600,475.5628956329166,2.398478575158482,0.5193859337691212,4.0072216773179825,288.51996076689477,4.001847686686253,-99999,0.5007193114421441,7.000069819669563,-4.000650750668928,5.494672014537498,4.156244410015117,19.998995461843997,0,1,0,0,1,26.505950370015288,2.0543661994786095,1.2753673681877784,0.6208081930628833,0.15520204826572082,0.01912955404511442,72461.99411145833,983136000.0000001,1006.0,True,0.0654182906464552,P4,253,AN,230.0,0.0,50.0,230.169.169.76,12632,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P5,0,0,0,0,0,0,0,48.36409794169352,52.46652613620321,5,5
H116,FG116,0.076,72.0,0.8200000000000001,0.17999999999999994,50.212733079906116,54.33151653993042,2,765,5,5,82800,310.06556663332225,2.7801982414233257,0.5241250078724795,3.990602025562265,287.3233458404831,4.001212841071712,-99999,0.5009614490520732,6.999494258897301,-4.000027631626109,5.7611231301351875,4.208198672221229,19.99923215967857,0,0,0,0,0,77.54701889785507,1.9699762743460072,1.0765320862157983,0.5464695693216841,0.13661739233042103,0.016147173934540248,56195.015841539105,762432000.0,1006.0,True,0.06497122612572047,P3,-580,BN,230.0,120.0,50.0,230.12.215.12,12747,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P1,0,0,0,0,0,0,0,59.05926411686898,53.13795911754211,5,5
H117,FG117,0.116,72.0,0.9100000000000001,0.08999999999999986,42.728075053918104,52.5182773793369,24,869,5,5,72000,551.8133708522084,4.7613810061056085,0.49833744230022015,4.006988939372041,288.503203634787,3.999497167178356,-99999,0.5004836947862548,6.998972121415863,-4.000115075942808,2.3194038060319304,4.784042914007243,20.000076882143702,1,0,0,0,0,36.799314193802786,2.1787793180026824,1.4271071319786108,0.6550030653342441,0.16375076633356103,0.02140553670284402,85771.33996866496,1163712000.0000002,1006.0,True,0.0647679793089944,P4,536,CN,230.0,-120.0,50.0,237.135.117.210,10293,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P5,0,0,0,0,0,0,0,18.67485772658066,57.09031295005469,5,5
H118,FG118,0.116,72.0,0.81,0.18999999999999995,59.63920012965055,56.76279861997625,52,311,5,5,82800,360.058925101087,4.817122011948384,0.4779657578394337,3.995755043213319,287.694363111359,4.001551446434358,-99999,0.49808007633205414,7.000358581177326,-3.9992062731488365,5.6613151296549775,4.198247679660003,19.998595501053398,0,0,0,0,0,35.85750321578715,2.060979292086261,1.4271071319786108,0.692441276561298,0.1731103191403245,0.02140553670284402,85771.33996866496,1163712000.0000002,1006.0,True,0.064793234466739,P2,112,AN,230.0,0.0,50.0,233.17.160.231,10422,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P5,0,0,0,0,0,0,0,54.51697581674841,38.35677032650979,5,5
H119,FG119,0.1,72.0,0.8400000000000001,0.15999999999999992,47.732922474791614,40.24425554058504,59,569,5,5,39600,547.591169588658,3.3212498381778786,0.5682646820994098,4.000827205711676,288.05955881124066,3.998732764407921,-99999,0.49927700790986906,6.997814964444177,-4.000853734602841,4.28847112986162,2.3398992098339613,20.000343690687906,0,0,0,0,1,63.68415395485,1.8133165000513107,1.2926608140191305,0.7128710371204103,0.17821775928010258,0.0193889427631488,73940.81031781464,1003200000.0000004,1006.0,True,0.06507453129153458,P4,547,BN,230.0,120.0,50.0,231.213.45.232,10747,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P5,0,0,0,0,0,0,0,26.992882421590757,42.30937870282219,5,5
H120,FG120,0.116,72.0,0.81,0.18999999999999995,50.105663391739974,43.271748614906464,37,723,5,5,39600,532.2248245245808,2.9220698193602868,0.5204195813752777,3.987615935713418,287.1083473713661,3.9999214074539573,-99999,0.49973577118597196,6.999296090280838,-3.99895834372083,3.340515589731457,3.241460011541608,19.9992368735226,0,0,0,0,1,21.041433849847408,2.1451091132272304,1.4271071319786108,0.6652841681473188,0.1663210420368297,0.02140553670284402,85771.33996866496,1163712000.0000002,1006.0,True,0.06475271714422616,P4,365,CN,230.0,-120.0,50.0,237.77.58.201,10087,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P1,0,0,0,0,0,0,0,28.12356305876705,36.293668844079626,5,5
H121,FG121,0.082,60.0,0.8300000000000001,0.16999999999999993,50.44691171826746,47.111175574172066,3,127,5,5,75600,453.62226628064275,3.754469643297433,0.4637095154162185,4.001840520175078,240.11043121050466,4.000077685883393,-99999,0.4986619336075876,7.000673187150353,-4.000189792703474,4.354150743288541,2.4657578260830713,20.000286431048465,0,0,0,0,1,65.6919293150173,2.1266360608349597,1.1324711628111748,0.5325176148694404,0.1331294037173601,0.01698621813126106,60631.46446060798,822624000.0,1006.0,True,0.06490768492150491,P2,-193,AN,230.0,0.0,50.0,224.213.75.97,12333,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P1,0,0,0,0,0,0,0,39.99766998997661,55.16877171133156,5,5
H122,FG122,0.116,72.0,0.8400000000000001,0.15999999999999992,53.55472250281943,54.218218691313844,8,658,5,5,46800,453.8046037639441,3.7747600664996606,0.4734824389109079,4.0056043330527,288.4035119797944,4.000957162235231,-99999,0.500595074170045,6.998424099410566,-4.000447918487194,5.890267051382645,4.236803904649914,19.998842006850424,0,0,0,0,0,60.68035653701702,2.0398386719713004,1.4271071319786108,0.699617647016886,0.1749044117542215,0.02140553670284402,85771.33996866496,1163712000.0000002,1006.0,True,0.06470771810562909,P4,-289,BN,230.0,120.0,50.0,232.214.111.165,11715,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P4,0,0,0,0,0,0,0,39.64120032638117,49.90907183970511,5,5
H123,FG123,0.082,60.0,0.8400000000000001,0.15999999999999992,31.124453504574735,43.820911169295854,10,357,5,5,39600,438.60846776501455,3.6479128970193253,0.48933200173339386,4.00586118546523,240.35167112791382,3.9999227244474573,-99999,0.4990218260101516,7.001640230742763,-4.00034961326385,4.7010087362435335,4.2413453241397345,20.001871296872988,0,0,0,0,0,51.8569287034944,2.0628309207106863,1.1324711628111748,0.5489888441370735,0.13724721103426837,0.01698621813126106,60631.46446060798,822624000.0,1006.0,True,0.06518766892151234,P3,-713,CN,230.0,-120.0,50.0,224.98.83.60,10413,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P3,0,0,0,0,0,0,0,35.183371187818864,59.94723160546984,5,5
H124,FG124,0.076,72.0,0.9000000000000001,0.09999999999999987,54.59124607458466,37.26346721895594,53,266,5,5,46800,593.9865864145187,4.194299553882038,0.477910208137295,3.9904913937814217,287.31538035226237,3.9998414116260363,-99999,0.4990273768493637,6.999759707516719,-4.000435737819355,5.878594372432475,2.495396150625665,20.000956539023043,0,1,0,0,0,51.88681078246521,2.0611824798263223,1.0765320862157983,0.5222885876201064,0.1305721469050266,0.016147173934540248,56195.015841539105,762432000.0,1006.0,True,0.0652161569284028,P4,-112,AN,230.0,0.0,50.0,230.105.232.225,10933,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P2,0,0,0,0,0,0,0,2.441144869088856,35.05804781925142,5,5
H125,FG125,0.1,72.0,0.8800000000000001,0.11999999999999988,52.729207476394095,54.89373254879209,43,671,5,5,36000,596.0016316117012,3.2903000754611953,0.49327199039255964,3.9947477234493207,287.6218360883511,3.9973971738984684,-99999,0.4993370012903971,7.00072615653292,-3.999347625037672,3.3139076129342055,3.7418705672564156,19.999323932857852,0,0,0,0,1,51.89155771796559,2.1529778911495,1.2926608140191305,0.6004059862077654,0.15010149655194135,0.0193889427631488,73940.81031781464,1003200000.0000004,1006.0,True,0.0649412467833036,P3,380,BN,230.0,120.0,50.0,231.30.83.160,10949,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P3,0,0,0,0,0,0,0,51.7270360130996,32.24866269232786,5,5
H126,FG126,0.1,72.0,0.9300000000000002,0.06999999999999984,45.318815446721,35.8076489176685,8,311,5,5,43200,315.86291389710425,2.9082020717116213,0.4558989922930078,3.9897929727169568,287.2650940356209,3.999398343443379,-99999,0.5015712138830941,6.9989144800279455,-4.001693403356532,3.830078203520706,5.329940243311084,19.99988354289908,0,0,0,0,0,31.228134878962454,2.4650633749858915,1.2926608140191305,0.524392527647095,0.13109813191177375,0.0193889427631488,73940.81031781464,1003200000.0000004,1006.0,True,0.06496159103430535,P4,440,CN,230.0,-120.0,50.0,228.17.147.215,11995,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P3,0,0,0,0,0,0,0,3.671504166665611,45.382548352779764,5,5
H127,FG127,0.076,72.0,0.9100000000000001,0.08999999999999986,36.85195744094156,47.567797472386815,34,314,5,5,75600,355.29068619306634,4.855850386079987,0.48586065055658695,4.000367926879478,288.0264907353224,4.000379476732299,-99999,0.49898048877094053,7.00076604645859,-4.000230006842357,5.985828007901114,4.212281679284972,20.000199004614487,0,0,0,0,1,36.90794592541518,1.9742077274450982,1.0765320862157983,0.545298284091402,0.1363245710228505,0.016147173934540248,56195.015841539105,762432000.0,1006.0,True,0.06533228545008288,P1,110,AN,230.0,0.0,50.0,230.106.90.125,11158,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P1,0,0,0,0,0,0,0,3.410858656568958,51.04196859494143,5,5
H128,FG128,0.1,72.0,0.9000000000000001,0.09999999999999987,33.92995217159499,40.83782787434915,50,57,5,5,46800,566.4792001117873,3.413833442590759,0.49823404028234264,4.01047569791411,288.7542502498159,4.000838220517289,-99999,0.5000501586540642,6.9998607562460995,-3.9996041409283083,2.761186596271738,3.1898335623891043,20.000148274823644,0,0,0,0,0,44.86302935185555,2.2991125716629415,1.2926608140191305,0.5622433759666464,0.1405608439916616,0.0193889427631488,73940.81031781464,1003200000.0000004,1006.0,True,0.06525276926190135,P3,-553,BN,230.0,120.0,50.0,229.138.54.5,10987,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P3,0,0,0,0,0,0,0,19.334936296861052,33.950911176759845,5,5
H129,FG129,0.098,72.0,0.8200000000000001,0.17999999999999994,35.126574425069876,52.648274099658416,21,622,5,5,50400,417.024820579317,4.428999434879871,0.5049930613661465,4.010542183036632,288.7590371786375,4.001524711358205,-99999,0.5001180088662647,7.000693895945906,-3.9999054339595044,2.434785726785322,5.160772235518078,20.00090103559519,0,0,0,0,1,77.93314230273839,1.9605817512461987,1.2753673681877784,0.6505045593620977,0.16262613984052443,0.01912955404511442,72461.99411145833,983136000.0000001,1006.0,True,0.06506687869730753,P3,316,CN,230.0,-120.0,50.0,237.117.43.61,11746,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P4,0,0,0,0,0,0,0,29.299943517136224,49.97737925362668,5,5
H130,FG130,0.098,72.0,0.9000000000000001,0.09999999999999987,57.471537031998565,48.68069223185324,6,302,5,5,75600,489.4375431970513,4.90311704309506,0.4819041773251392,3.9792874017532074,286.50869292623094,3.9997667291009558,-99999,0.499955604378742,7.001692095386727,-4.000347872281049,3.300545406697826,2.6818831697142174,19.999087979325797,0,0,0,0,0,41.777020392557674,2.2902733158139084,1.2753673681877784,0.5568625191507082,0.13921562978767704,0.01912955404511442,72461.99411145833,983136000.0000001,1006.0,True,0.06513741699067198,P3,-442,AN,230.0,0.0,50.0,229.153.53.187,11493,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P1,0,0,0,0,0,0,0,38.41784952256225,46.20454769021272,5,5
H131,FG131,0.1,72.0,0.9300000000000002,0.06999999999999984,59.641167304492626,36.91637953311965,4,606,5,5,68400,334.1543030269711,4.5717002562292075,0.5130410000604153,3.997818375303581,287.84292302185787,4.000656975031504,-99999,0.5009710880528107,7.000607425154927,-4.000697108947804,3.8933506703627048,5.778015139089433,19.999288307866358,1,1,0,0,1,56.32484049370931,2.3329157372322524,1.2926608140191305,0.5540966582671049,0.13852416456677621,0.0193889427631488,73940.81031781464,1003200000.0000004,1006.0,True,0.06516902539884344,P3,638,BN,230.0,120.0,50.0,238.149.195.152,11841,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P5,0,0,0,0,0,0,0,49.65476355252896,50.311487846331765,5,5
H132,FG132,0.076,72.0,0.8300000000000001,0.16999999999999993,32.22001953049028,33.931178359144624,29,437,5,5,57600,526.348241487324,3.1878811137061343,0.48482178533941267,3.988060298850661,287.1403415172476,3.9997690583472796,-99999,0.5004349500593405,6.999141914798847,-4.0015532687209925,3.2133120912505317,5.532526704761157,20.00175774458235,0,0,0,0,0,49.378279671155155,2.099287892361753,1.0765320862157983,0.5128082194599198,0.12820205486497996,0.016147173934540248,56195.015841539105,762432000.0,1006.0,True,0.06489506240606693,P5,-740,CN,230.0,-120.0,50.0,233.101.183.241,12372,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P1,0,0,0,0,0,0,0,7.58677711137095,49.43253658662108,5,5
H133,FG133,0.082,60.0,0.8,0.19999999999999996,31.17112313848468,48.76709081605745,58,463,5,5,28800,450.225566006723,4.117152395104714,0.5039911091835553,4.014633731914357,240.8780239148614,3.999139743056485,-99999,0.5004217575246538,6.999909071333644,-4.000741632640598,3.477029566170965,3.2176426530328652,19.999519688043183,0,1,0,0,0,36.157292269252736,2.4113843240806965,1.1324711628111748,0.4696352843891494,0.11740882109728736,0.01698621813126106,60631.46446060798,822624000.0,1006.0,True,0.0651651158983294,P4,419,AN,230.0,0.0,50.0,237.202.177.25,12216,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P5,0,0,0,0,0,0,0,18.63925746666941,56.03494436061958,5,5
