house,name,with_dr,cop,heating_setpoint,cooling_setpoint,tolerance,temp_max,temp_min,temp_in,temp_mat,temp_out,proposed_status,actual_status,proposed_demand,actual_demand,mode,priority,floor_area,ceiling_height,heating_power_thermal,heating_power,cooling_power_thermal,cooling_power,ventilation_power,standby_power,min_heatingtime,min_coolingtime,cooling_counter,heating_counter,charging_counter,discharging_counter,mass_change,volume,air_part,material_part,Ua,U,Um,Ca,Cm,Cp,mass_fraction_external_heat,mass_fraction_internal_heat,schedule,schedule_skew,phase,voltage,angle,frequency,mcast_ip_local,mcast_port_local,mcast_ip_global,mcast_port_global,s0,e0,s1,e1,s2,e2,s3,e3,s4,e4,s5,e5,s6,e6,s7,e7,s8,e8,s9,e9,connected,load_class,load_type,d_priority,profile,skew,irradiance,irradiance_roof,irradiance_wall1,irradiance_wall2,irradiance_wall3,irradiance_wall4,counter,min_cycletime,min_chargingtime,min_dischargingtime
H111,EH111,True,1,20.00053474838678,99999,1.0006509139799988,23.002384139262467,16.99860750977757,20.043368613254444,20.6480639848007,21.73367479389734,0,0,0,0,0,36.0033613158963,46.29353216868984,2.4,3700.0,2400.0,0,0,0,0,4.519811240544604,3.5709831198883535,0,0,5,5,3.5143890593473595,111.10447720485563,0.8200000000000003,0.17999999999999972,59.25101206777335,6.810461157215329,296.25506033886677,1122737.8601767728,25078502594.679974,1006.0,0.4951594178104915,0.5039013529453629,P5,-635,CN,230.0,-120.0,50.0,228.140.194.234,12240,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,63.486961518047266,P5,0,0,0,0,0,0,0,4.140609139086557,4.8732861162021255,5,5
H112,EH112,True,1,19.999508463776085,99999,1.0004869787576443,23.000628529218037,17.000613718188433,19.91068383862238,19.44271846974021,21.567043853545876,0,0,0,0,1,73.42230629944542,58.915076253541955,2.4,4700.0,2400.0,0,0,0,0,2.6140354763045934,4.099255242036774,0,0,5,5,1.2705232804679847,141.39618300850069,0.6000000000000001,0.3999999999999999,73.91345497518437,8.495799422434985,369.56727487592184,1045494.8347494552,70924325397.06393,1006.0,0.508111936114901,0.5291173465847597,P1,-720,AN,230.0,0.0,50.0,235.21.210.151,11627,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,38.49165769874814,P4,0,0,0,0,0,0,0,2.381719550204969,2.487091945172641,5,5
H113,EH113,True,1,20.00122419264659,99999,0.9986776974317264,23.000593323048797,17.000315187594374,19.57117350787613,19.835352802305792,21.293232909376627,0,0,0,0,1,72.74454856900849,15.006560985174916,2.4,1200.0,2000.0,0,0,0,0,2.334571703636903,4.937561808256704,0,0,5,5,1.942128326429808,36.0157463644198,0.5,0.5,22.05718715075487,2.535308867902859,110.28593575377435,221919.45586550716,22581872970.49121,1006.0,0.5381552149261479,0.46382453964680076,P4,793,BN,230.0,120.0,50.0,230.108.209.13,10260,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,48.952730938690976,P1,0,0,0,0,0,0,0,4.84397970066717,4.552329505263568,5,5
H114,EH114,True,1,19.999860631687433,99999,1.0009279779840996,23.00022951855127,16.998312844890883,18.062834720835866,19.717417991895797,22.143689715059615,1,0,0,0,1,71.68943898511894,21.53069002407484,2.4,1700.0,2400.0,0,0,0,0,3.4290547502539424,3.5700187651213224,0,0,5,5,3.9420398904203546,51.67365605777962,0.5800000000000001,0.41999999999999993,31.498659718788073,3.6205355998606983,157.49329859394035,369343.2267629733,27215481172.511364,1006.0,0.5546439437153127,0.48016540821490544,P3,172,CN,230.0,-120.0,50.0,227.118.141.219,11204,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,48.92001429815134,P5,0,0,0,0,0,0,0,3.681833524860335,3.341760384652486,5,5
H115,EH115,True,1,19.998938496012265,99999,1.0000636584157188,22.997848141962926,17.000352055597556,21.326329149268542,19.244863941797092,22.537995204246556,0,0,0,0,0,58.809283994733725,35.43294997520784,2.4,2800.0,2400.0,0,0,0,0,2.6981364287393794,3.34031416851324,0,0,5,5,1.75515372156699,85.03907994049881,0.8800000000000003,0.11999999999999966,47.098566924860144,5.4136283821678335,235.4928346243007,922219.2436573452,12796680749.446224,1006.0,0.5373345731762547,0.509786656357434,P4,458,AN,230.0,0.0,50.0,230.169.169.76,12632,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,71.81446383904648,P4,0,0,0,0,0,0,0,3.8141552021502263,3.432678139027823,5,5
H116,EH116,True,1,20.00121681048609,99999,0.9996271547524255,22.998665080541034,16.99977630523865,19.63562799957197,21.06486893726904,22.416873066265964,0,0,0,0,1,43.95126381720769,53.64371562663349,2.4,4300.0,2400.0,0,0,0,0,2.229758566315334,3.6337185153645155,0,0,5,5,2.876614192599316,128.74491750392036,0.7100000000000002,0.2899999999999998,67.38568899386843,7.745481493548096,336.92844496934214,1126474.5837372416,46819376699.475655,1006.0,0.5634975581572021,0.5305311822888356,P3,889,BN,230.0,120.0,50.0,230.12.215.12,12747,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,24.03696366543787,P4,0,0,0,0,0,0,0,4.12730997656632,3.6076555405807884,5,5
H117,EH117,True,1,20.00085063685908,99999,1.0021249126604008,22.99956250341852,17.000357947802666,21.07101779250629,18.458521393055516,21.4499200943712,0,0,0,0,0,36.38869618036471,63.27815024090661,2.4,5100.0,2400.0,0,0,0,0,4.138050191104612,4.060955023260053,0,0,5,5,2.734424147628405,151.86756057817587,0.6300000000000001,0.3699999999999999,78.83875222310004,9.061925542885064,394.19376111550025,1179067.101464713,70463510757.06203,1006.0,0.4291472253519915,0.4757665762526875,P4,361,CN,230.0,-120.0,50.0,237.135.117.210,10293,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,56.80360439451319,P1,0,0,0,0,0,0,0,4.633606318751237,3.125456753020023,5,5
H118,EH118,True,1,19.999562160061043,99999,1.0019447169595848,22.999039450865006,17.000041968112967,18.537138771100288,21.8794415739254,22.358314524110316,0,0,0,0,1,55.792020246493095,42.94081851580988,2.4,3400.0,2400.0,0,0,0,0,4.419243607437217,2.9830276948465366,0,0,5,5,3.481502992922287,103.05796443794371,0.8800000000000003,0.11999999999999966,57.213095737518216,6.5762179008641635,286.06547868759105,1117627.778702759,15508162488.621725,1006.0,0.4439600321400134,0.5239469135690329,P2,116,AN,230.0,0.0,50.0,233.17.160.231,10422,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,44.307315551299496,P2,0,0,0,0,0,0,0,3.485465499040756,2.5668775872689586,5,5
H119,EH119,True,1,20.00129465393793,99999,1.0002623139205138,22.999506361026683,17.00159527678828,19.90763681885128,19.04871442725904,22.002045669543485,0,0,0,0,0,32.10204572019821,49.75439465330422,2.4,4000.0,2400.0,0,0,0,0,2.0674765570137685,2.850627894738764,0,0,5,5,3.3900792763952055,119.41054716793012,0.6000000000000001,0.3999999999999999,64.34668035415545,7.3961701556500525,321.7334017707773,882931.2618090376,59896330459.43373,1006.0,0.4901270262696355,0.4790237148392384,P4,-340,BN,230.0,120.0,50.0,231.213.45.232,10747,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,59.61984331285679,P3,0,0,0,0,0,0,0,2.0214486193054784,3.2605594420578465,5,5
H120,EH120,True,1,20.000981065389972,99999,0.9978334717704066,23.000369981967136,17.000127071804087,18.605909852154895,21.12455476130866,22.28515274340058,0,0,0,0,1,26.167389035792933,46.86826193069274,2.4,3700.0,2400.0,0,0,0,0,2.2092178009167256,2.3899494005959108,0,0,5,5,1.764527178110508,112.48382863366257,0.7100000000000002,0.2899999999999998,60.5915496952088,6.964545941978023,302.957748476044,984195.5433574131,40905869120.9177,1006.0,0.5420698859659299,0.4923312922846116,P4,-427,CN,230.0,-120.0,50.0,237.77.58.201,10087,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,30.334880845242502,P3,0,0,0,0,0,0,0,3.9417741058907936,2.0412044017185336,5,5
H121,EH121,True,1,20.000048693466884,99999,1.0008113994473478,22.99931893892254,16.999485331658924,21.790949541197858,21.18027574167504,22.948157809792768,0,0,0,0,1,62.32314596051184,45.8402909978717,2.4,3700.0,2400.0,0,0,0,0,2.0058807162204646,4.264549256487377,0,0,5,5,2.7132501874565538,110.01669839489207,0.8000000000000003,0.19999999999999973,59.933736545498085,6.888935235114723,299.6686827274904,1084629.8437078581,27592187957.438896,1006.0,0.5297166427140898,0.5044598082000603,P2,758,AN,230.0,0.0,50.0,224.213.75.97,12333,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,73.4330507104344,P2,0,0,0,0,0,0,0,3.9801629489045913,4.883237052935306,5,5
H122,EH122,True,1,20.00148053911672,99999,0.9998371032606358,23.001818756263624,16.999911991663264,19.831208165326558,20.259841633216677,22.40649203810239,1,0,0,0,0,72.95514135240768,44.33336676683316,2.4,3500.0,2400.0,0,0,0,0,3.1297762522529067,3.475647536889284,0,0,5,5,3.5272227627294845,106.40008024039957,0.7500000000000002,0.24999999999999978,58.50954755927417,6.725235351640709,292.5477377963708,983413.5188569553,33356425155.365234,1006.0,0.5299349699153421,0.4884619464489902,P4,-277,BN,230.0,120.0,50.0,232.214.111.165,11715,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,27.78238310254577,P5,0,0,0,0,0,0,0,1.6656064925203373,3.016608311245811,5,5
H123,EH123,True,1,20.001173948033536,99999,0.9995080544255658,23.001907276513556,17.001316344255912,21.96017466659584,21.40669205240035,21.816683392760485,0,0,0,0,1,37.940610237935694,34.59605182348819,2.4,2800.0,2400.0,0,0,0,0,2.3356666059132687,2.230377142574106,0,0,5,5,2.256900057955273,83.03052437637164,0.9300000000000004,0.06999999999999962,47.78894748140853,5.492982469127417,238.94473740704262,951598.359292807,7288419429.757862,1006.0,0.41713854617208745,0.5204209127832372,P3,673,CN,230.0,-120.0,50.0,224.98.83.60,10413,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,65.86120184122188,P3,0,0,0,0,0,0,0,3.703675627071342,3.552075977423438,5,5
H124,EH124,True,1,20.000574984094634,99999,0.9986271041303677,22.998853073454743,17.001354968302913,19.00082585770594,20.32751626062755,21.859316991161897,0,0,0,0,0,65.16791082507572,17.291517606968988,2.4,1400.0,2400.0,0,0,0,0,4.215823546816312,3.87942994376988,0,0,5,5,2.679211867863272,41.49964225672557,0.7800000000000002,0.21999999999999975,25.235239553698015,2.9006022475514963,126.17619776849008,398907.2329270224,11448921305.785439,1006.0,0.3961549653220224,0.5084718856727303,P4,890,AN,230.0,0.0,50.0,230.105.232.225,10933,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,50.83622985440693,P2,0,0,0,0,0,0,0,1.37654814661211,4.8619762287621775,5,5
H125,EH125,True,1,19.999871838724147,99999,0.999984161839517,23.000637034172623,17.000628420156623,20.28821698674159,21.418788141447,22.731074423640724,0,0,0,0,0,47.51298105226815,39.50601747575678,2.4,3200.0,2400.0,0,0,0,0,4.730072746694387,4.038147327986708,0,0,5,5,3.6757544847741412,94.81444194181627,0.7200000000000002,0.2799999999999998,53.668389851404015,6.168780442690117,268.3419492570201,841278.8000411143,33291246854.6105,1006.0,0.5548630293936567,0.48374185070063463,P3,332,BN,230.0,120.0,50.0,231.30.83.160,10949,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,45.38408680867759,P1,0,0,0,0,0,0,0,3.4603513451970813,4.1156880271486465,5,5
H126,EH126,True,1,20.0011673746696,99999,0.9985813729274277,22.999856752852647,17.00047139791304,20.775322135396177,20.478578642733634,23.216689854659972,0,0,0,0,0,70.70792996507649,29.974132742814934,2.4,2400.0,2400.0,0,0,0,0,3.754775596764363,2.8679977336614395,0,0,5,5,3.1009225242781504,71.93791858275584,0.8400000000000003,0.1599999999999997,40.68417396446098,4.676341834995515,203.4208698223049,744680.718962032,14433623984.444103,1006.0,0.4425635649230316,0.4291178789278188,P4,480,CN,230.0,-120.0,50.0,228.17.147.215,11995,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,31.675777177478437,P3,0,0,0,0,0,0,0,0.49401671513882583,2.3912977833544855,5,5
H127,EH127,True,1,19.99986010952408,99999,1.000882935930942,22.998832482620184,16.999389398824327,19.090485595903996,21.825656148087436,22.218413026519713,0,0,0,0,1,38.894326878383346,64.09535680396172,2.4,5100.0,2400.0,0,0,0,0,4.952068590280124,2.8736409433242307,0,0,5,5,1.5160881220051412,153.8288563295081,0.8600000000000003,0.13999999999999968,80.43904505469976,9.24586724766664,402.1952252734988,1630306.341174868,27006194017.208378,1006.0,0.4554147620384387,0.44972387562147575,P1,-452,AN,230.0,0.0,50.0,230.106.90.125,11158,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,31.46641994306787,P3,0,0,0,0,0,0,0,4.571009622961451,2.3780533763057994,5,5
H128,EH128,True,1,19.999972611104027,99999,1.0009921890090343,23.000564377384567,17.000933066683572,18.261791815752545,18.654944894184915,22.472896055592816,0,0,0,0,1,64.71306562976316,59.12298340377072,2.4,4700.0,2400.0,0,0,0,0,2.535015913951603,2.1828507832490454,0,0,5,5,2.122440591140451,141.89516016904972,0.7400000000000002,0.2599999999999998,74.90431153308525,8.609690980814397,374.52155766542626,1293993.985179328,46263498021.51693,1006.0,0.5077959018348337,0.4632439963476186,P3,571,BN,230.0,120.0,50.0,229.138.54.5,10987,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,40.54370743654365,P2,0,0,0,0,0,0,0,4.373677067734349,4.572983199289124,5,5
H129,EH129,True,1,20.000640382578556,99999,1.0006156757622757,22.999691080677984,17.001449332098773,19.073944982540397,18.140468685591387,21.838581074326914,0,0,0,0,0,37.41193953060829,64.74652137905045,2.4,5200.0,2400.0,0,0,0,0,3.8998747255967787,4.491343905720504,0,0,5,5,2.633198270936689,155.39165130972108,0.6300000000000001,0.3699999999999999,82.94649988490202,9.534080446540463,414.73249942451014,1206427.3845187281,72098618374.68436,1006.0,0.5298569696099158,0.5463628025101528,P3,11,CN,230.0,-120.0,50.0,237.117.43.61,11746,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,42.04013476215145,P5,0,0,0,0,0,0,0,4.740645586251878,3.439083615708674,5,5
H130,EH130,True,1,19.999563046739787,99999,0.9993106166519854,22.99850543253449,16.99975523331261,20.181851525433707,19.437751444240988,21.68196253346517,0,0,0,0,1,71.13533683342013,30.206799880965438,2.4,2400.0,2400.0,0,0,0,0,4.623972798904802,2.7602165369852116,0,0,5,5,2.257996629674476,72.49631971431705,0.7400000000000002,0.2599999999999998,41.03457654996275,4.716617994248592,205.17288274981377,661120.5170507688,23636700079.655914,1006.0,0.567444648565777,0.49520672249570213,P3,316,AN,230.0,0.0,50.0,229.153.53.187,11493,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,21.456489503488836,P4,0,0,0,0,0,0,0,3.1444920960142624,3.7739577372362687,5,5
H131,EH131,True,1,20.001353699957942,99999,0.999975489913897,22.999912316011965,17.001249162973863,21.305237333760893,19.00580977376214,21.198180181581904,0,0,0,0,0,39.40852277160809,17.81823772440805,2.4,1400.0,2400.0,0,0,0,0,3.4952634324534326,3.0106094018509926,0,0,5,5,3.62220438449652,42.763770538579315,0.7600000000000002,0.23999999999999977,25.997706658947926,2.9882421447066583,129.98853329473963,400518.46047656814,12870184381.290817,1006.0,0.5442401661067521,0.4487377330144627,P3,768,BN,230.0,120.0,50.0,238.149.195.152,11841,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,35.45610217440773,P3,0,0,0,0,0,0,0,0.6605713776535704,2.9675193416237327,5,5
H132,EH132,True,1,20.00078732994303,99999,1.0013454542693083,23.000554370892786,17.000317105161177,21.20215115101334,19.13963489492211,21.761160280377517,0,0,0,0,0,64.32178907772143,55.50446479118584,2.4,4400.0,2400.0,0,0,0,0,4.595550408928922,2.1403853457714748,0,0,5,5,2.236095784416229,133.210715498846,0.8700000000000003,0.12999999999999967,72.45657086766542,8.328341479042003,362.28285433832707,1428207.695815079,21716010840.621826,1006.0,0.49379194919156794,0.45393426478198284,P5,-851,CN,230.0,-120.0,50.0,233.101.183.241,12372,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,79.44032172060079,P4,0,0,0,0,0,0,0,3.3210022326141058,3.803834688203253,5,5
H133,EH133,True,1,19.999683158413337,99999,0.998187991076398,22.999645975145057,16.99999623161088,18.196040928743376,19.905411557835418,22.54909054577651,0,0,0,0,1,64.06198789362766,62.69253021846735,2.4,5000.0,2400.0,0,0,0,0,3.867744483327759,2.8929550281033505,0,0,5,5,2.865987420804999,150.46207252432163,0.6600000000000001,0.33999999999999986,81.3437847841749,9.349860320020104,406.7189239208745,1223781.6321000748,64151009241.46974,1006.0,0.5079343387656379,0.5199322507446674,P4,737,AN,230.0,0.0,50.0,237.202.177.25,12216,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,59.95612446639903,P1,0,0,0,0,0,0,0,4.575324559532382,3.33615344103236,5,5
H134,EH134,True,1,19.99933552459396,99999,0.9999012108684379,23.000115136498916,16.999082728079692,20.800603452608748,21.83204439146501,21.301588037227706,0,0,0,0,0,36.75800953941733,41.587137402803485,2.4,3300.0,2400.0,0,0,0,0,3.2393002611669983,2.693611864748361,0,0,5,5,1.1147826764497057,99.80912976672836,0.6700000000000002,0.32999999999999985,52.9877897020887,6.090550540469966,264.9389485104435,824096.4190809054,41303014080.06752,1006.0,0.456432332130567,0.536201878049525,P4,-516,BN,230.0,120.0,50.0,229.224.228.19,11592,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,68.20095194749408,P5,0,0,0,0,0,0,0,4.427907022242877,3.844560583771649,5,5
H135,EH135,True,1,20.000795746722858,99999,1.001112178051403,23.001704371763143,16.998034414330743,18.877660292027493,18.318549120178357,21.157179659857857,0,0,0,0,0,78.55851901103439,45.691525668512824,2.4,3700.0,2400.0,0,0,0,0,4.271396853261817,3.421055159347874,0,0,5,5,3.057473983587678,109.65966160443078,0.6300000000000001,0.3699999999999999,61.60301353524058,7.080806153475929,308.0150676762029,851374.0450119402,50879889791.22377,1006.0,0.5043828884562493,0.4923221735577339,P5,-588,CN,230.0,-120.0,50.0,234.168.5.30,11671,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,62.990703677729826,P5,0,0,0,0,0,0,0,1.7590859176161882,2.490706179824139,5,5
H136,EH136,True,1,19.998846149123185,99999,1.0006828189408523,22.998449171197397,17.00124831647483,19.255970639097185,21.09860971080554,22.379954019819568,0,0,0,0,0,67.0946061847604,54.55556077180777,2.4,4400.0,2400.0,0,0,0,0,3.51783966485321,2.2368629737949943,0,0,5,5,2.648521099160442,130.93334585233865,0.5700000000000001,0.42999999999999994,69.01549263946977,7.932815245916066,345.07746319734883,919725.1805447361,70601878750.49803,1006.0,0.529504146544311,0.48307571122017945,P4,-899,AN,230.0,0.0,50.0,230.78.217.46,11327,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,52.317506558098735,P1,0,0,0,0,0,0,0,4.79745704813803,2.4618084139376473,5,5
H137,EH137,True,1,20.00091353968822,99999,1.0013474696867182,22.99991556292779,16.997923239441636,21.002324886862933,20.70125922329548,21.865434286372068,0,0,0,0,1,77.17519739692742,20.958578084609577,2.4,1700.0,2400.0,0,0,0,0,3.0020510798278526,4.993812588789541,0,0,5,5,2.15123907171896,50.300587403062984,0.6200000000000001,0.3799999999999999,30.246622318637137,3.476623255015763,151.2331115931857,384324.17317793536,23969235909.307564,1006.0,0.44010207886786334,0.4589494285268969,P1,246,BN,230.0,120.0,50.0,235.170.160.104,11412,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,70.76350225435019,P1,0,0,0,0,0,0,0,0.11332980639694956,4.012959393140213,5,5
H138,EH138,True,1,20.00249431829895,99999,1.0004079217506507,22.999686519403305,17.000082368941836,19.49824445555729,20.76677890590521,21.38665703245826,0,0,0,0,0,78.5326913549669,57.03507870218132,2.4,4600.0,2400.0,0,0,0,0,2.2519578549445525,3.31997316615982,0,0,5,5,2.209640530352633,136.88418888523518,0.7700000000000002,0.22999999999999976,73.5974953852794,8.459482228193036,367.987476926397,1298903.7402201225,39480137758.27949,1006.0,0.4977265506124243,0.41702449468468505,P3,583,CN,230.0,-120.0,50.0,226.43.175.91,10614,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,68.63464317301731,P4,0,0,0,0,0,0,0,4.325002355107792,4.926204669086941,5,5
H139,EH139,True,1,19.99995133119958,99999,0.9993722815522561,22.999239605082725,16.99853106553901,21.15526434778219,20.435212497983777,21.59396938564909,0,0,0,0,1,63.573827802786354,50.73191079229117,2.4,4100.0,2400.0,0,0,0,0,3.9660376009157794,4.450555824641988,0,0,5,5,2.990839959174351,121.7565859014988,0.6300000000000001,0.3699999999999999,67.50418985768815,7.759102282492891,337.52094928844076,945291.9654241796,56492620726.57739,1006.0,0.4932328425825971,0.49528215803119024,P4,-734,AN,230.0,0.0,50.0,236.86.237.236,11704,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,32.12577604649833,P3,0,0,0,0,0,0,0,1.4125587560295805,4.469058575289916,5,5
H140,EH140,True,1,20.00100092001551,99999,1.0012626266189288,23.00132877485491,16.99941826033538,20.553660617531136,20.69105954568619,22.536703516981966,0,0,0,0,0,39.80161222109507,39.5164980293445,2.4,3200.0,2400.0,0,0,0,0,2.8695110504983923,2.284944932257367,0,0,5,5,1.1790682766089162,94.83959527042678,0.8900000000000003,0.10999999999999965,54.15255855619601,6.224432017953565,270.7627927809801,1040189.9511354923,13082173771.602629,1006.0,0.5304406785551705,0.5578254982101756,P3,270,BN,230.0,120.0,50.0,233.235.207.254,12364,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,55.115646637698035,P2,0,0,0,0,0,0,0,2.2861136318242696,2.045044431677413,5,5
H141,EH141,True,1,19.99996582055845,99999,0.9993334584459774,22.999357308360693,17.00057075347296,19.22125081292438,21.738202307547105,21.897898471712363,0,0,0,0,0,76.105538689921,31.154854393222887,2.4,2500.0,2400.0,0,0,0,0,2.8004443925660834,2.2932157856749567,0,0,5,5,3.7780670780408596,74.77165054373492,0.7500000000000002,0.24999999999999978,42.73503509455675,4.912072999374339,213.67517547278374,691084.5537505281,23440912445.460876,1006.0,0.5553391168656459,0.5812483619981612,P4,-398,CN,230.0,-120.0,50.0,236.150.48.54,10066,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,60.07351970570938,P1,0,0,0,0,0,0,0,3.681771145320816,3.8157114829866186,5,5
