house,name,capacity,charging_power,charging_efficiency,soc,target_soc,min_chargingtime,min_dischargingtime,cooling_counter,heating_counter,charging_counter,discharging_counter,proposed_status,actual_status,proposed_demand,actual_demand,mode,priority,with_dr,phase,voltage,angle,frequency,mcast_ip_local,mcast_port_local,mcast_ip_global,mcast_port_global,s0,e0,s1,e1,s2,e2,s3,e3,s4,e4,s5,e5,s6,e6,s7,e7,s8,e8,s9,e9,load_class,load_type,profile,skew,irradiance,irradiance_roof,irradiance_wall1,irradiance_wall2,irradiance_wall3,irradiance_wall4,counter,min_cycletime,min_coolingtime,min_heatingtime
H112,SG112,6.803342345245941,5.283217371641435,0.9014443095379303,0.8020984835571203,0.9030539021114873,5,5,0,37,5,5,0,0,0,0,1,72.64730389949376,True,AN,230.0,0.0,50.0,235.21.210.151,11627,224.0.2.0,10000,7.99007900772313,17.84901409780785,9.47345301613311,15.330101341693508,8.078928456680678,16.33332269963891,7.952794968250221,18.26098426455928,9.087239831265519,17.145660313004765,9.86496501569037,16.516144269351532,9.661762530904019,17.292934145668145,10.130983215494851,16.60142929152727,8.093201822607991,16.139698770299173,8.868976001471724,17.868397900588644,battery,storage,Powerwall,0,0,0,0,0,0,0,51.0465636159508,11.030710472361452,39.23438812063674,8.323408322724049
H113,SG113,10.471327627770398,5.5381818570853625,0.9031160852301545,0.723681015677045,0.9032164647709474,5,5,38,35,5,5,0,0,0,0,0,27.638731422095542,True,BN,230.0,120.0,50.0,230.108.209.13,10260,224.0.2.0,10000,7.336704315305331,16.324830319107026,10.01398869498344,15.521535296191477,8.70241036592345,18.727445659191446,7.60154722648785,18.939619300896496,7.1056138030351335,17.81875109046418,10.879450563236002,17.833229679765452,8.814993588590019,17.35743606219967,9.239679321937455,17.68506628450225,9.205652405073714,16.576574031825135,7.510205659346383,16.621705221875285,battery,storage,Powerwall,0,0,0,0,0,0,0,5.603319790532623,55.88469041273286,45.72814873169077,35.976797348417165
H114,SG114,13.389853308248592,6.1576998161187655,0.907650030579084,0.8069661426697404,0.8944305732824166,5,5,18,40,5,5,0,0,0,0,0,75.55035329908799,True,CN,230.0,-120.0,50.0,227.118.141.219,11204,224.0.2.0,10000,8.972128785521246,17.560543272885383,8.16068734243312,18.54297926765009,8.151275533936467,17.381460259998526,9.707237548309246,16.84840339216146,8.994822356017345,17.9088546952171,8.916994900150373,18.24042292994808,9.25151510177765,16.522374779600355,9.211032287795568,16.21990168228654,9.628751153825936,15.676196343234363,10.245644259610799,16.92098399522207,battery,storage,Powerwall,0,0,0,0,0,0,0,46.91455908465061,46.68577247182517,31.41439301403893,3.048395388428838
H115,SG115,11.266674750321911,5.1136025994044205,0.8981682233265785,0.5483471261022945,0.8992883804595379,5,5,8,19,5,5,1,0,0,0,0,31.985265969351246,True,AN,230.0,0.0,50.0,230.169.169.76,12632,224.0.2.0,10000,8.401387246626966,16.870404576852167,9.058677925166519,16.302340510326207,9.223950183133008,16.360272702101852,9.007857194712324,17.2109215368896,7.59384834940778,17.56543033212393,10.146607999909056,15.384235765547672,8.590551326113008,15.85655607872918,9.877920360616772,17.55526311712548,6.8695870150173866,19.181373436346,10.579251385813002,17.537051285294634,battery,storage,Powerwall,0,0,0,0,0,0,0,15.713808566795326,53.405942315878626,37.31729030484759,39.97514050468072
H116,SG116,12.339229317245561,6.268523498356313,0.9013465654774658,0.7121208190332041,0.8991461045596527,5,5,57,9,5,5,0,0,0,0,1,59.503443836844795,True,BN,230.0,120.0,50.0,230.12.215.12,12747,224.0.2.0,10000,8.400776659822654,15.791950291197525,10.135340764445184,16.99167217814425,8.528493685136876,19.351013133795245,9.524758229504332,16.47242315701797,11.214738484830841,16.499049285833333,9.206189734277276,16.84356691794953,7.731666556150302,16.874743418112143,9.2253413865538,16.549465590511602,11.402771279508766,16.564994490979167,6.9425952336887145,19.17756344564458,battery,storage,Powerwall,0,0,0,0,0,0,0,18.61942686952238,57.20258434004166,43.58716221602106,36.83523206505079
H117,SG117,11.595775762327811,5.679910360194108,0.9034323783470363,0.9247423158180612,0.904092028725686,5,5,24,6,5,5,0,1,0,0,1,36.168768832134944,True,CN,230.0,-120.0,50.0,237.135.117.210,10293,224.0.2.0,10000,7.494055089493976,15.507156800534409,9.424006121131214,15.390234911406104,8.71750784814278,16.830673545367507,8.6291844185253,16.048422602725886,8.997225975536566,17.092996828299047,9.58197225009177,18.949376093368112,10.773197710373026,17.139994335600893,8.231510515884771,17.995959229128346,9.747672575000468,16.279439069936565,9.723420135466949,16.675692818240364,battery,storage,Powerwall,0,0,0,0,0,0,0,3.751677461578955,18.670553030177658,17.216771971647752,51.49235025610163
H118,SG118,7.066981954581854,6.700091991179588,0.902207786500465,0.74416621213281,0.8996362669327479,5,5,18,26,5,5,0,0,0,0,0,78.31084424365315,True,AN,230.0,0.0,50.0,233.17.160.231,10422,224.0.2.0,10000,8.75130395999176,16.308539760598464,8.383540475688438,19.184589565351924,7.854505568360107,16.820102759932652,8.93353655878495,16.536359613957632,8.51670683732006,15.958989551062741,8.692727329736776,18.28383764551227,10.536791645835075,17.558426229636098,9.183169826186568,18.648367775096585,9.086620274222437,16.52511852581827,8.48401078488566,18.33877331332098,battery,storage,Powerwall,0,0,0,0,0,0,0,33.250874999322214,59.62814914245623,57.423588852743414,8.064582865566647
H119,SG119,10.948178689389213,6.691040786379875,0.9018524790327147,0.7329848004921655,0.9013121280628165,5,5,12,30,5,5,0,0,0,0,0,51.36108794595586,True,BN,230.0,120.0,50.0,231.213.45.232,10747,224.0.2.0,10000,10.369654603192007,17.210837052031618,8.036602871950736,16.541985092704444,10.248841670757177,17.199198401336126,5.977234305430284,17.464955352021985,7.798641406215147,16.192830428060198,8.890304418662755,16.87332479278042,7.354502525674168,17.40173057201158,8.061373783663766,17.521902780843693,9.225089783371367,15.570581560872528,8.436050289337775,16.434281614529215,battery,storage,Powerwall,0,0,0,0,0,0,0,33.76583561769991,39.412921298595144,12.463042024731765,21.90804923339498
H120,SG120,8.127745362184871,6.323438772261277,0.9030080165299046,0.7301948140823482,0.9024014207734529,5,5,4,46,5,5,0,0,0,0,1,79.24842915021026,True,CN,230.0,-120.0,50.0,237.77.58.201,10087,224.0.2.0,10000,8.471877750345808,16.62451530941642,8.212728164920822,17.147119706359614,8.075233497013743,17.456817630129628,8.156475534922084,17.20538863986625,8.458028938670667,18.022140700957774,8.131413966060938,17.454569219376758,9.440606477009778,15.606574379877157,8.046810452776285,17.468932675534624,10.330006226379632,17.646061087538772,9.543247346452457,16.060468502052718,battery,storage,Powerwall,0,0,0,0,0,0,0,26.007820364140898,16.756188882473854,14.426662397699255,57.76275834409091
H121,SG121,8.238022343209256,5.698317518462945,0.8985427961127065,0.911891790897678,0.8982491248704962,5,5,12,57,5,5,0,0,0,0,1,41.43707938213703,True,AN,230.0,0.0,50.0,224.213.75.97,12333,224.0.2.0,10000,9.79918908160203,16.355720062252296,8.828225221275456,15.59840945820142,6.6457505540592035,16.88491878770808,8.290344109552969,17.29144717757482,8.997023006758303,18.051893079274844,9.178813249380386,17.201946943305852,8.261265307922482,16.180283530156334,8.773942009909323,16.053301957474023,7.769029840260817,17.06928045809527,8.473825608662754,16.957970897357843,battery,storage,Powerwall,0,0,0,0,0,0,0,38.54711797263824,24.59813002410224,9.340381055189914,57.44255219273559
H122,SG122,7.383623988215545,5.818499218589739,0.8999471264462093,0.9754052220872274,0.9020382598247028,5,5,1,10,5,5,0,0,0,0,1,54.005440500798294,True,BN,230.0,120.0,50.0,232.214.111.165,11715,224.0.2.0,10000,8.924123783153016,17.031539300227436,8.892816407340122,17.33883239712472,10.345318014460014,17.189039655269635,10.810405843012438,16.894926233927965,8.798509413069636,17.460030354518207,10.274610444014879,16.09326848055686,8.788010430960266,17.65514242234471,7.372756708675044,16.87877563799556,11.014253320989521,16.836983661281447,9.9386394490402,16.555719212680152,battery,storage,Powerwall,0,0,0,0,0,0,0,14.311985544825944,43.01254837027802,36.42254044734761,47.482478496488106
H123,SG123,13.491006659423554,5.439129186243131,0.9019528670560218,0.5582174396887944,0.8965788769716528,5,5,40,21,5,5,1,0,0,0,1,74.84378986406958,True,CN,230.0,-120.0,50.0,224.98.83.60,10413,224.0.2.0,10000,7.603529745454738,18.46161722055507,7.802849190303702,15.431430614049109,7.243685578540195,16.868435283436124,8.38152586369621,15.846404321169068,9.604816277517125,19.13656186508418,9.441046717575155,18.268737318884664,7.835849505809604,16.12546565537906,8.046781153806908,16.800311383188237,9.85732852535399,19.45312245227869,9.0440065815866,16.447466589564627,battery,storage,Powerwall,0,0,0,0,0,0,0,51.117749219570754,57.83700605063312,29.274703424557554,31.540053510404444
H124,SG124,11.261807049338014,6.384090828482439,0.9005915557886144,0.9317634845720486,0.9030429946234991,5,5,38,18,5,5,0,0,0,0,1,58.081218759227,True,AN,230.0,0.0,50.0,230.105.232.225,10933,224.0.2.0,10000,9.595977370992847,18.392670791168698,9.535440389142964,16.852675962208238,9.80209343328136,17.683737753049474,9.159117049704404,17.024605100401697,9.019221447813948,15.253897923525214,9.343682862381824,16.990108035646198,10.328551579930235,16.882203376144794,10.303211343636809,17.249629746545313,8.91260932368224,19.755568834890077,9.786587121956709,17.198074179492743,battery,storage,Powerwall,0,0,0,0,0,0,0,5.210955650067019,33.20372380301788,13.922536178487574,15.06735210414776
H125,SG125,8.495853423119641,5.549291934158762,0.9023138194098433,0.7165051502479629,0.900761779046036,5,5,12,18,5,5,0,1,0,0,1,62.96720811151065,True,BN,230.0,120.0,50.0,231.30.83.160,10949,224.0.2.0,10000,9.011440825886835,17.53777901067063,5.941804301454608,16.48337842374332,8.631565731263942,17.292038868477746,8.537156072064665,18.169100428390617,9.3674554430261,17.313560930890517,9.868570521990614,18.186815971458202,7.2430969117259245,18.024873346922625,9.500659045420084,15.697476300857485,7.787121944694505,16.845057031647144,7.215137823613899,17.71920237371975,battery,storage,Powerwall,0,0,0,0,0,0,0,38.97312838300416,47.32679191832478,8.354499424216437,22.23228723015231
H126,SG126,12.301564923847902,5.0295939502765314,0.8950081780264227,0.8389540535701909,0.8977993961310293,5,5,6,9,5,5,1,0,0,0,1,55.30974563592079,True,CN,230.0,-120.0,50.0,228.17.147.215,11995,224.0.2.0,10000,8.82978981517496,16.50550712112565,9.73664965469914,16.713679743089152,10.066276892481547,15.20660735463635,8.534511991909968,18.30341404918033,7.359180563504945,15.913153367933438,8.991556274362498,16.17327360259134,7.8657638793038505,16.37999052657161,8.981467588690256,15.47980822449968,9.271767820584186,17.635365408646553,9.290000582374729,17.879797701819733,battery,storage,Powerwall,0,0,0,0,0,0,0,55.66099518858336,5.006983544099866,53.479612645595346,52.096460815474
H127,SG127,6.411955588862518,5.721497125030268,0.9009807922476314,0.7688585185892949,0.9005492717837859,5,5,59,15,5,5,0,0,0,0,1,57.1846693142504,True,AN,230.0,0.0,50.0,230.106.90.125,11158,224.0.2.0,10000,8.368094198621135,16.26928842794679,8.727614874628326,17.967118611106663,7.576172301565424,18.66548275367985,8.123520835395414,18.62846769592874,8.565804562132751,17.224825548969044,8.535216832103327,17.619318060452223,7.8886957054115445,14.835565756079182,8.445277081999604,17.01031616470849,7.9081593253020985,16.560820253760657,9.211386498830104,16.297700087824875,battery,storage,Powerwall,0,0,0,0,0,0,0,45.91455168106058,37.20180629994546,42.41779934892538,31.157749251280944
H128,SG128,7.722409198280196,6.79214305417784,0.8997664352473852,0.6245886485814915,0.901896851286119,5,5,7,58,5,5,0,0,0,0,1,29.076049237308997,True,BN,230.0,120.0,50.0,229.138.54.5,10987,224.0.2.0,10000,8.68351543864597,17.846722449766443,6.743327114034473,17.74686458485616,8.90634875459055,18.10625428118216,9.080230375196617,18.566724898543733,9.331440916842466,15.890979300549223,8.955970265562145,15.933316594805406,9.34304960209626,18.21284221015062,9.269440022475969,17.067249208277502,8.295199441046169,16.90925273366941,9.551428847382494,16.583222990451187,battery,storage,Powerwall,0,0,0,0,0,0,0,57.516901723107644,26.824418496851965,21.418170697015558,35.744803151310315
H129,SG129,12.651133572191478,6.618861374986808,0.9015788093792514,0.6721489969913267,0.8999905468284499,5,5,3,4,5,5,0,0,0,0,1,39.7137410784529,True,CN,230.0,-120.0,50.0,237.117.43.61,11746,224.0.2.0,10000,9.952959233684012,16.285622942069267,7.222083048751343,16.589161829682283,9.623382597347485,16.822376536737263,9.134792313535934,17.502892040794684,9.169104017023468,15.980464791911968,9.818986952728789,16.914002784768417,10.079074196811526,15.200635766053564,10.171732549259199,15.56034647972205,9.104112644141535,17.427449425722735,9.852206060208596,17.56464116235779,battery,storage,Powerwall,0,0,0,0,0,0,0,3.0750513818494762,56.81622672391945,19.17625874793384,5.369255815397293
H130,SG130,9.28725101957226,5.452751217334441,0.9003746363279768,0.8160276946528134,0.8977602233408557,5,5,13,13,5,5,0,0,0,0,1,76.89535429109353,True,AN,230.0,0.0,50.0,229.153.53.187,11493,224.0.2.0,10000,7.42510714424177,18.362657367519947,9.569764661117818,17.35597225663299,9.053171441457975,16.616880145565574,8.493270615021935,18.098411364905626,9.524112640228175,16.627378598643773,9.355172760283578,16.006245958976574,10.67789341474853,17.035384304205902,9.037993759234006,18.844555946520583,10.952278713503546,16.979619553452178,7.261394865979388,16.883591763950868,battery,storage,Powerwall,0,0,0,0,0,0,0,20.13527314945479,21.616942490822392,8.19742015606129,35.58345748367042
H131,SG131,7.684260047398811,6.315022105049902,0.8992958253005949,0.6219921671841798,0.9014528176890964,5,5,22,53,5,5,0,0,0,0,1,43.43569616920814,True,BN,230.0,120.0,50.0,238.149.195.152,11841,224.0.2.0,10000,9.942239321940205,16.96812170048763,8.323142108963983,17.53400182217709,9.94424038967202,15.53921010746505,8.339595978959892,15.958730168403175,9.911225234568732,18.660282863995228,10.543058055063634,17.91294664470867,7.896782598677745,16.890843968824147,8.609428026895987,16.701231945075023,10.00058389280321,17.287984300715408,10.246980522576814,15.786201305794137,battery,storage,Powerwall,0,0,0,0,0,0,0,49.241702273417935,32.12717866744076,50.88708287746338,42.9362872622305
H132,SG132,13.029659215386019,5.41613264537606,0.8981190352963331,0.7452335554832031,0.9002955987094539,5,5,47,34,5,5,0,0,0,0,1,28.18022368750264,True,CN,230.0,-120.0,50.0,233.101.183.241,12372,224.0.2.0,10000,8.57671271743043,18.747190504760376,10.656384606948842,16.67493742545725,11.498083977432623,16.759767200659542,8.832224765271356,17.146112583524182,8.367438597226165,16.492805233204887,7.9813113825866076,18.613255887145996,8.355270524471537,15.904836415302709,8.47535644644019,16.374833875941363,7.936176962236846,17.457798223100433,8.38745341636842,18.523691320445337,battery,storage,Powerwall,0,0,0,0,0,0,0,29.283581008943976,13.297945950418322,12.82275958649115,26.05535251021923
H133,SG133,11.235311286681682,5.431009547108695,0.8981732224367466,0.5312255565579584,0.8981263798688791,5,5,52,41,5,5,0,0,0,0,0,66.98985019224298,True,AN,230.0,0.0,50.0,237.202.177.25,12216,224.0.2.0,10000,8.545558884125576,16.312560271973908,10.25636095110028,18.616871804051137,8.771144927315644,16.239495386278215,10.09179868898908,17.223561753743024,10.22921384885843,18.41857513210233,10.777503197208238,17.51758119968543,10.0599730752209,16.444459745335777,9.572724985907607,17.567571083402175,7.6862676424812655,17.524928236678733,8.660134281425256,16.375606622779912,battery,storage,Powerwall,0,0,0,0,0,0,0,5.897913176149028,53.0808676359401,22.919212238132133,22.497436204483442
H134,SG134,9.36771626768038,5.293954423822868,0.894936361767322,0.7179388458107469,0.8964866202332915,5,5,39,18,5,5,0,0,0,0,0,32.32596055516447,True,BN,230.0,120.0,50.0,229.224.228.19,11592,224.0.2.0,10000,9.011038155037317,16.045541497153817,10.089830483280458,16.729093134886323,8.720902612149445,16.43190955538025,8.593082182394912,16.915009423661417,8.64767074645734,15.580733117627712,7.619110085903883,15.716685132971278,8.625435996408333,15.992453276186334,9.005671335146856,16.15058520114648,10.794163038943974,18.311572148826915,8.220180601285318,16.75147238620627,battery,storage,Powerwall,0,0,0,0,0,0,0,6.06347859838682,11.43636591123774,39.77249939609619,47.47937886737131
H135,SG135,10.847507151918752,5.512860290815176,0.8975110784968102,0.6269887981902856,0.904312065364169,5,5,46,5,5,5,0,0,0,0,1,47.46540633671975,True,CN,230.0,-120.0,50.0,234.168.5.30,11671,224.0.2.0,10000,9.75473936917946,17.54629081662622,10.065320846761882,16.795109627989977,9.704089805745316,17.448584489675092,8.353778163421776,20.06350816106598,9.006260817479937,16.32888995595683,8.08795327477576,18.1814890908981,8.543303624322386,18.441677765745688,9.216959712374267,17.31204032941626,9.384380446960087,16.85029434167929,9.177989307415677,17.181222820646283,battery,storage,Powerwall,0,0,0,0,0,0,0,18.40829252355625,42.08380319072515,14.969646126661708,11.105341511545177
H136,SG136,13.109782627909764,5.880783007872639,0.8984263079359568,0.6708065124990572,0.8992592357296718,5,5,2,51,5,5,0,0,0,0,1,36.27960225213023,True,AN,230.0,0.0,50.0,230.78.217.46,11327,224.0.2.0,10000,9.262629638557272,16.066734821565348,9.371932049988391,17.20679117568929,8.678561381177785,17.373956523307317,9.524576789473036,17.0817564863736,6.930685083476418,17.40749299021114,10.638607916341975,15.269564140561473,8.427111727508757,18.200471902655632,9.197427868319467,17.0473388688722,9.380687608109094,16.35478845506968,7.82031036506938,15.086499314090808,battery,storage,Powerwall,0,0,0,0,0,0,0,47.26565979391614,40.664294758239805,34.272673110246004,7.506107221817851
H137,SG137,9.98398906824379,6.821831194627987,0.9005730163022599,0.7805077958359959,0.8997855158344489,5,5,24,55,5,5,0,0,0,0,0,34.936851955225286,True,BN,230.0,120.0,50.0,235.170.160.104,11412,224.0.2.0,10000,9.567414287049736,16.15099056735643,8.167528279498956,16.895805644339696,9.312042643558751,17.217860009315135,7.059625333933406,16.32310911925817,10.34882689516726,16.630545214355745,9.825439357565052,17.026874143634963,8.31333884221357,16.266857022849518,8.606005855184417,17.266305773193714,9.501822965698807,17.60190120889822,8.258742258459117,17.661507689075336,battery,storage,Powerwall,0,0,0,0,0,0,0,57.857715713903,53.84658518179696,35.4267371439374,14.69813946716931
