house,name,type,volume,cooling_power,air_part,material_part,min_coolingtime,min_heatingtime,cooling_counter,heating_counter,charging_counter,discharging_counter,defrost_cycle,heating_power,ventilation_power,standby_power,cop,cooling_power_thermal,cooling_setpoint,heating_setpoint,tolerance,temp_max,temp_min,temp_in,temp_mat,temp_out,proposed_status,actual_status,proposed_demand,actual_demand,mode,priority,R_value,surface_area,Ua,U,Um,Ca,Cm,Cp,with_dr,phase,voltage,angle,frequency,mass_change,schedule,schedule_skew,mcast_ip_local,mcast_port_local,mcast_ip_global,mcast_port_global,s0,e0,s1,e1,s2,e2,s3,e3,s4,e4,s5,e5,s6,e6,s7,e7,s8,e8,s9,e9,connected,load_class,load_type,profile,skew,irradiance,irradiance_roof,irradiance_wall1,irradiance_wall2,irradiance_wall3,irradiance_wall4,counter,min_cycletime,min_chargingtime,min_dischargingtime
H097,FZ097,FREEZER,0.09,60.0,0.8200000000000001,0.17999999999999994,39.709152606776144,42.07116328922208,13,509,5,5,28800,583.8376554293122,4.746078809756233,0.4962955032211632,3.9864231163020087,239.18538697812053,-9.999524408681994,-99999,0.5006924065961402,-4.999781237467561,-20.001488666384386,-9.321879617623493,-10.142113441361548,20.00001442132793,0,0,0,0,0,48.80284572337898,1.9120402493861917,1.2049793101479054,0.6302060380448221,0.15755150951120553,0.018073785962920433,66546.72928603314,902880000.0,1006.0,True,AN,230.0,0.0,50.0,0.06488357325836853,P2,-229,235.58.39.70,12328,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P5,0,0,0,0,0,0,0,52.62089820971733,42.70620337242522,5,5
H098,FZ098,FREEZER,0.09,60.0,0.8600000000000001,0.1399999999999999,53.29474160818285,42.98304518154614,11,141,5,5,39600,331.6589167516637,3.8863864139449333,0.4761487846149519,3.9842742672140643,239.05645603284387,-10.0005407548948,-99999,0.49916686464725935,-5.00181075086919,-19.999887570050902,-9.863898945301434,-9.996961203891656,19.999829717870846,0,0,0,0,1,36.965140624604025,2.0395863410257102,1.2049793101479054,0.5907959304835901,0.14769898262089753,0.018073785962920433,66546.72928603314,902880000.0,1006.0,True,BN,230.0,120.0,50.0,0.06490438457859132,P2,617,233.106.179.174,10744,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P3,0,0,0,0,0,0,0,22.668337471532574,49.73530951756628,5,5
H099,FZ099,FREEZER,0.09,60.0,0.9000000000000001,0.09999999999999987,53.29632179698858,45.660439189920844,37,49,5,5,64800,568.8088779447552,2.8318916618869188,0.49091635951605683,4.016938287950284,241.01629727701703,-9.998768199372396,-99999,0.5015087603317488,-5.002197111440527,-19.9986855455066,-9.027302814770774,-9.648653460632222,19.99864233092582,0,0,0,0,1,34.00250893142184,2.233591134305458,1.2049793101479054,0.5394807006711179,0.13487017516777947,0.018073785962920433,66546.72928603314,902880000.0,1006.0,True,CN,230.0,-120.0,50.0,0.06519408506597447,P3,350,224.78.43.91,10539,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P1,0,0,0,0,0,0,0,57.536278488080775,38.831098451299766,5,5
H100,FZ100,FREEZER,0.188,72.0,0.8400000000000001,0.15999999999999992,32.534085768130595,52.259399791154706,36,114,5,5,46800,466.03443132685106,2.4606862835989474,0.47353659869705755,4.004819527128711,288.34700595326717,-9.998088156016001,-99999,0.5001697776609562,-4.999905831471266,-19.999083741603883,-8.829654815011194,-9.247859023206976,19.999166719612038,0,0,0,0,0,61.36031108875107,1.994469788661655,1.9690488163214528,0.9872542705411145,0.24681356763527862,0.029534255532045188,139008.72339749147,1886016000.0,1006.0,True,AN,230.0,0.0,50.0,0.06462021663726635,P4,849,234.210.124.118,12567,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P2,0,0,0,0,0,0,0,49.58364074242726,57.5341353225138,5,5
H101,FZ101,FREEZER,0.118,72.0,0.8400000000000001,0.15999999999999992,35.83989564976468,34.7955067987732,21,538,5,5,61200,481.35065503287797,4.898034203180033,0.4975000515066656,3.9908761927058602,287.34308587482195,-10.00001717826864,-99999,0.5003945692334612,-4.9995108818058425,-20.00040969245888,-9.746153057847335,-8.051024816263013,19.999262564666886,0,0,0,0,1,46.16891999997878,2.317882689619488,1.443463883258394,0.6227510519505014,0.15568776298762535,0.021650875705090653,87250.15617502124,1183776000.0,1006.0,True,BN,230.0,120.0,50.0,0.06490755095411625,P5,-620,226.123.168.156,11192,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P1,0,0,0,0,0,0,0,42.03201931707112,57.70424216172236,5,5
H102,FZ102,FREEZER,0.118,72.0,0.8300000000000001,0.16999999999999993,33.77345659699195,30.956504320947793,26,679,5,5,61200,506.89799719076836,2.1895202676461603,0.5037297607219501,4.004438064500963,288.3195406440693,-10.000205494143604,-99999,0.49888992314838265,-5.00164236977057,-19.99892555895388,-8.76263008015236,-9.132383207878323,20.00020665426796,0,0,0,0,0,25.381616316450295,2.195339620941669,1.443463883258394,0.6575127918655405,0.16437819796638511,0.021650875705090653,87250.15617502124,1183776000.0,1006.0,True,CN,230.0,-120.0,50.0,0.06478218560420976,P1,-286,235.40.158.55,12779,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P4,0,0,0,0,0,0,0,39.528937401626365,34.43242617420702,5,5
H103,FZ103,FREEZER,0.188,72.0,0.8600000000000001,0.1399999999999999,41.551320576824864,37.44808492719511,2,776,5,5,64800,311.57640371287977,2.268402644297434,0.5391181166100434,4.000529925280952,288.0381546202285,-10.00004650955642,-99999,0.4993902883449111,-4.998767783498734,-19.99858701412575,-9.927594690374125,-10.739265036099408,19.999070238355863,1,0,0,0,1,32.362018538077145,2.1384243159253047,1.9690488163214528,0.920794251008803,0.23019856275220074,0.029534255532045188,139008.72339749147,1886016000.0,1006.0,True,AN,230.0,0.0,50.0,0.0646292875896154,P5,363,234.206.250.168,11691,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P4,0,0,0,0,0,0,0,52.48061448906007,50.559054410965935,5,5
H104,FZ104,FREEZER,0.138,72.0,0.8300000000000001,0.16999999999999993,41.489244996555705,49.98051875766353,51,18,5,5,82800,346.6779421510857,2.7041723259692687,0.47177320054606003,3.992582706491269,287.46595486737135,-10.001474685511866,-99999,0.5001189492452266,-4.999274040255871,-19.99852361261841,-9.238199006487223,-10.582173033224091,19.99768690035519,0,0,0,0,0,27.26144225938434,2.045450429616423,1.602275927727259,0.7833364742198757,0.19583411855496893,0.02403293726904543,102038.31823858418,1384416000.0000002,1006.0,True,BN,230.0,120.0,50.0,0.06496833132114865,P4,375,224.205.40.109,11332,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P2,0,0,0,0,0,0,0,54.94634836811335,50.26930375348484,5,5
H105,FZ105,FREEZER,0.188,72.0,0.8200000000000001,0.17999999999999994,54.652416936742085,46.25723097191177,59,609,5,5,57600,542.2588469378934,2.963443047902204,0.5300719384969388,3.9963708975387844,287.73870462279245,-10.00054887945486,-99999,0.49992671710393677,-5.000820123018393,-19.99963581915937,-9.791998433868327,-9.930583547115663,19.99907242568714,0,0,0,0,0,28.793860946079548,2.122486472343065,1.9690488163214528,0.927708535238753,0.23192713380968824,0.029534255532045188,139008.72339749147,1886016000.0,1006.0,True,CN,230.0,-120.0,50.0,0.06499611207780025,P3,-110,232.113.218.96,10366,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P1,0,0,0,0,0,0,0,45.86505892690219,49.73016430534925,5,5
H106,FZ106,FREEZER,0.138,72.0,0.8900000000000001,0.10999999999999988,45.223254159183725,56.340253861571796,4,773,5,5,82800,445.18323011850515,4.6379056859352525,0.504952265817925,3.9938520395794206,287.5573468497183,-9.998927558346203,-99999,0.499984721734464,-4.9998022663737895,-20.000127495798154,-9.106313868217981,-11.538773627903534,19.99994110275554,0,0,0,0,1,63.064141432098275,1.9715944719326164,1.602275927727259,0.8126802699728913,0.20317006749322283,0.02403293726904543,102038.31823858418,1384416000.0000002,1006.0,True,AN,230.0,0.0,50.0,0.06491651355508357,P4,-702,224.12.48.16,12709,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P2,0,0,0,0,0,0,0,8.538725016490282,30.781855932979038,5,5
H107,FZ107,FREEZER,0.09,60.0,0.9000000000000001,0.09999999999999987,48.3579536670603,36.20201462530245,0,420,5,5,61200,514.3707285888212,2.5704028289690823,0.5178688859738295,3.9953169714855687,239.7190182891341,-10.000362898410136,-99999,0.49820700006030905,-4.999573859648572,-19.99994162958217,-10.806024848831736,-9.060199557427739,19.998434688637243,0,0,0,0,0,57.67925421128579,1.8345704315478815,1.2049793101479054,0.6568182335366807,0.16420455838417017,0.018073785962920433,66546.72928603314,902880000.0,1006.0,True,BN,230.0,120.0,50.0,0.06497825025718158,P3,822,227.137.8.200,10504,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P2,0,0,0,0,0,0,0,18.84470247173394,42.96711316887882,5,5
H108,FZ108,FREEZER,0.118,72.0,0.9200000000000002,0.07999999999999985,33.70129448825983,37.941539261143525,59,74,5,5,82800,445.0542309339777,2.6800783653326987,0.5563107526689293,3.996315539053305,287.734718811838,-9.997733762569958,-99999,0.499518374752948,-4.998745195299446,-20.001474069365255,-10.916911049795686,-8.808429973436175,19.999963254736482,0,0,0,0,0,75.40240553661457,2.0066956262551803,1.443463883258394,0.7193237800354066,0.17983094500885166,0.021650875705090653,87250.15617502124,1183776000.0,1006.0,True,CN,230.0,-120.0,50.0,0.06486296331390333,P3,-222,235.242.251.23,11391,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P2,0,0,0,0,0,0,0,29.105819659850873,48.65531124957567,5,5
H109,FZ109,FREEZER,0.118,72.0,0.9100000000000001,0.08999999999999986,32.60675908741524,36.06784713355958,52,336,5,5,82800,328.9722500550986,3.6268327119445853,0.4626727409308172,4.005617766792535,288.4044792090625,-9.999562755530834,-99999,0.4997486717875723,-5.000160870917176,-19.999460561256516,-8.916339717817062,-10.100303703587784,19.998586642919644,0,0,0,0,1,51.26633906164811,2.0197892120488663,1.443463883258394,0.7146606559969443,0.17866516399923607,0.021650875705090653,87250.15617502124,1183776000.0,1006.0,True,AN,230.0,0.0,50.0,0.06490562594676898,P3,394,237.168.182.168,11670,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P1,0,0,0,0,0,0,0,8.717309366797272,30.53904927159754,5,5
H110,FZ110,FREEZER,0.118,72.0,0.9100000000000001,0.08999999999999986,58.23682676704558,53.03983466997508,47,654,5,5,64800,338.52043411625687,3.8273971087635035,0.5041294212848284,4.000093293125658,288.00671710504736,-9.999715028720598,-99999,0.4995361998048051,-4.999601799891169,-20.000178300783773,-11.445408208578352,-11.321319815286987,20.000996125998604,0,0,0,0,1,69.33631247120124,1.9173312070398691,1.443463883258394,0.7528505653892371,0.18821264134730928,0.021650875705090653,87250.15617502124,1183776000.0,1006.0,True,BN,230.0,120.0,50.0,0.06497657500045786,P3,-498,231.8.24.190,12585,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P2,0,0,0,0,0,0,0,57.02864119065459,51.65676479284955,5,5
H111,FZ111,FREEZER,0.09,60.0,0.8200000000000001,0.17999999999999994,35.907432968546935,54.602090347588515,16,383,5,5,54000,544.6511177851588,3.802485084671312,0.4668867002558309,3.9930813459743626,239.58488075846176,-10.000935372347698,-99999,0.49923385499646006,-5.001377424220952,-20.000841864859034,-8.75871186970625,-10.249673065167384,20.000986412516195,0,0,0,0,1,69.24254118323825,2.3603592590378732,1.2049793101479054,0.5105067398253085,0.12762668495632712,0.018073785962920433,66546.72928603314,902880000.0,1006.0,True,CN,230.0,-120.0,50.0,0.0649143334745458,P5,157,228.140.194.234,12240,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P1,0,0,0,0,0,0,0,39.48521556661361,50.976255228459124,5,5
H112,FZ112,FREEZER,0.118,72.0,0.81,0.18999999999999995,36.448917189921104,40.29736307834009,40,376,5,5,72000,577.8303452292993,2.955109694401494,0.5167806068524671,3.9942027812251193,287.58260024820856,-10.000485229255803,-99999,0.49829662291466276,-4.999133029086232,-19.99938234773258,-10.590197577724384,-9.468075380954433,20.001925526333242,0,0,0,0,1,47.12204041905368,2.133606839598351,1.443463883258394,0.6765369591382282,0.16913423978455705,0.021650875705090653,87250.15617502124,1183776000.0,1006.0,True,AN,230.0,0.0,50.0,0.06493006949851238,P1,858,235.21.210.151,11627,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P2,0,0,0,0,0,0,0,34.61752067564227,42.99178026863582,5,5
H113,FZ113,FREEZER,0.238,80.0,0.8300000000000001,0.16999999999999993,47.5136010928874,55.22909570054733,8,92,5,5,46800,486.57140431383505,2.5125829095478256,0.5286081526797466,4.00185138534805,320.148110827844,-10.000364488470098,-99999,0.49897768839359374,-4.999089241855047,-19.999993311890623,-11.769917805734698,-8.226806627422008,19.999934003321798,0,0,0,0,0,29.089902474637725,2.3585231829822533,2.304283385281897,0.9770026438189289,0.24425066095473222,0.0345625226530958,175979.1285563988,2387616000.0000005,1006.0,True,BN,230.0,120.0,50.0,0.06491027220495392,P4,554,230.108.209.13,10260,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P2,0,0,0,0,0,0,0,43.03279737022166,41.078571128511,5,5
H114,FZ114,FREEZER,0.09,60.0,0.81,0.18999999999999995,34.187196831396,34.766573022893816,37,732,5,5,54000,462.1205930390428,3.118815075860797,0.47433593331500357,4.022384659022117,241.343079541327,-9.99897358955011,-99999,0.49966156378394533,-4.999570598181365,-19.999218804480755,-9.833143604714468,-11.014524933654107,20.000048583608272,0,0,0,0,0,25.335180328656012,1.9946174293845582,1.2049793101479054,0.6041155022493228,0.1510288755623307,0.018073785962920433,66546.72928603314,902880000.0,1006.0,True,CN,230.0,-120.0,50.0,0.06518886018977291,P3,603,227.118.141.219,11204,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P5,0,0,0,0,0,0,0,56.07103322451286,55.16618306792648,5,5
H115,FZ115,FREEZER,0.09,60.0,0.9000000000000001,0.09999999999999987,58.85559948828082,39.93400098159722,49,421,5,5,54000,578.2120815436929,3.959063269203387,0.4728650087955176,4.015466935071066,240.92801610426395,-10.002454459316567,-99999,0.4988267651594131,-5.000496853012774,-19.999204659626326,-9.138986192584289,-8.901322875198177,19.99983563894848,0,0,0,0,0,27.1758815052963,2.219751266663502,1.2049793101479054,0.5428442944236289,0.13571107360590723,0.018073785962920433,66546.72928603314,902880000.0,1006.0,True,AN,230.0,0.0,50.0,0.06487537069701108,P4,794,230.169.169.76,12632,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P4,0,0,0,0,0,0,0,44.56661620161753,42.582683495009235,5,5
H116,FZ116,FREEZER,0.238,80.0,0.8700000000000001,0.1299999999999999,44.35344360769039,55.49391496552422,5,57,5,5,21600,422.3366236752294,2.85706392366791,0.5136398423335058,4.020396459705004,321.6317167764003,-9.999891048981903,-99999,0.5000619731215993,-4.999344092758249,-19.99946166426076,-11.265877527341786,-11.893491146560665,19.998822832864214,0,1,0,0,1,71.60632692806145,1.9265192172453032,2.304283385281897,1.1960863741482695,0.29902159353706736,0.0345625226530958,175979.1285563988,2387616000.0000005,1006.0,True,BN,230.0,120.0,50.0,0.06487210651157235,P3,-614,230.12.215.12,12747,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P1,0,0,0,0,0,0,0,52.62715503971604,41.78686448907175,5,5
H117,FZ117,FREEZER,0.09,60.0,0.8400000000000001,0.15999999999999992,56.757369551386844,39.91493919967046,34,217,5,5,64800,567.1535618105568,3.304100522657133,0.5389566522642535,3.9939127793640283,239.6347667618417,-10.00023770028527,-99999,0.4989224120160016,-5.002271966110044,-20.000090998906817,-8.182754673686059,-9.364594094137917,19.999469209794928,0,0,0,0,0,45.02311890473423,2.0366498661515466,1.2049793101479054,0.5916477496570552,0.1479119374142638,0.018073785962920433,66546.72928603314,902880000.0,1006.0,True,CN,230.0,-120.0,50.0,0.06471314077757258,P4,126,237.135.117.210,10293,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P3,0,0,0,0,0,0,0,34.48157182987186,44.36721166507351,5,5
H118,FZ118,FREEZER,0.118,72.0,0.9100000000000001,0.08999999999999986,50.69648434777494,39.08134001007829,30,683,5,5,64800,445.27865225908994,3.452229329530233,0.45323795380894244,4.00625666389708,288.45047980058973,-10.00190135172035,-99999,0.5008318176364293,-4.9984334965424315,-19.999872251165893,-11.320204183217026,-11.00083535489101,20.00029853697874,1,0,0,0,0,64.91319775660051,2.0455483755136874,1.443463883258394,0.7056610836181788,0.1764152709045447,0.021650875705090653,87250.15617502124,1183776000.0,1006.0,True,AN,230.0,0.0,50.0,0.06468034099180293,P2,664,233.17.160.231,10422,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P5,0,0,0,0,0,0,0,12.863177897156321,59.77854612347896,5,5
H119,FZ119,FREEZER,0.09,60.0,0.8400000000000001,0.15999999999999992,36.20774861288895,36.693300318837814,35,282,5,5,50400,396.73105076645226,2.038335811571775,0.48538242042595964,3.996111523976976,239.76669143861855,-10.000236333532522,-99999,0.500865830087038,-5.000772744896488,-20.00074674389125,-8.353054231433573,-8.789929024826025,20.001111370341754,0,0,0,0,1,64.86281141066354,2.2278158654835574,1.2049793101479054,0.5408792211318413,0.13521980528296032,0.018073785962920433,66546.72928603314,902880000.0,1006.0,True,BN,230.0,120.0,50.0,0.06481566854558819,P4,-813,231.213.45.232,10747,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P1,0,0,0,0,0,0,0,38.211259636263065,32.87207969353065,5,5
H120,FZ120,FREEZER,0.188,72.0,0.8500000000000001,0.1499999999999999,52.09055061281323,53.4292313865735,4,261,5,5,68400,444.14128064982714,4.645077755049968,0.5005085927609749,4.004083098771982,288.29398311158275,-10.001165693472968,-99999,0.5002712489577338,-4.999397008729514,-19.999647770104268,-10.733555197265556,-11.236870596671846,20.001647378833116,0,1,0,0,1,68.95757120250525,2.032670421284784,1.9690488163214528,0.9687004817420829,0.24217512043552072,0.029534255532045188,139008.72339749147,1886016000.0,1006.0,True,CN,230.0,-120.0,50.0,0.06492032619063462,P4,829,237.77.58.201,10087,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P2,0,0,0,0,0,0,0,53.50372586704289,35.339627024599565,5,5
H121,FZ121,FREEZER,0.09,60.0,0.8400000000000001,0.15999999999999992,56.19537339910484,52.87376091210484,16,561,5,5,68400,566.8968344109301,3.890817835498555,0.5123198882921038,3.9907312615366477,239.44387569219887,-9.999634681348734,-99999,0.4984901084710586,-5.000627956255191,-19.998561817905436,-11.194911105662708,-8.854528455478448,19.999493725562623,0,0,0,0,0,58.2241116825967,2.364029570326495,1.2049793101479054,0.5097141445576276,0.1274285361394069,0.018073785962920433,66546.72928603314,902880000.0,1006.0,True,AN,230.0,0.0,50.0,0.06495152959995468,P2,-341,224.213.75.97,12333,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P1,0,0,0,0,0,0,0,12.00545973079551,49.11950444610348,5,5
H122,FZ122,FREEZER,0.138,72.0,0.8,0.19999999999999996,50.619337353509444,39.545582003903654,39,165,5,5,72000,359.6242816148049,4.286393169896748,0.5024062900031224,3.9839532921643936,286.84463703583634,-10.000090785317827,-99999,0.500357800749053,-5.000408799975325,-20.0002934721463,-11.778560683933858,-9.571393758078448,20.000456169913292,0,0,0,0,1,30.985746610873182,2.3202458063105786,1.602275927727259,0.69056300990585,0.1726407524764625,0.02403293726904543,102038.31823858418,1384416000.0000002,1006.0,True,BN,230.0,120.0,50.0,0.06458737084875853,P4,671,232.214.111.165,11715,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P1,0,0,0,0,0,0,0,54.18024057025372,40.02875405318522,5,5
H123,FZ123,FREEZER,0.118,72.0,0.8200000000000001,0.17999999999999994,45.369175273804316,47.29735902324316,30,452,5,5,64800,578.4693284993463,2.0072176579559127,0.4824245792328032,4.016444996280963,289.1840397322294,-9.998255493940285,-99999,0.5001988574991051,-4.9996406158352,-19.999902277297043,-8.742146882342961,-8.235443660802495,20.000328764159736,0,0,0,0,1,54.892536041258026,2.1243304690261953,1.443463883258394,0.6794912111391433,0.16987280278478584,0.021650875705090653,87250.15617502124,1183776000.0,1006.0,True,CN,230.0,-120.0,50.0,0.06496482326142891,P3,-369,224.98.83.60,10413,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P5,0,0,0,0,0,0,0,30.46326936543528,52.16314133474347,5,5
H124,FZ124,FREEZER,0.188,72.0,0.8800000000000001,0.11999999999999988,38.09072542109507,43.13423854064513,15,293,5,5,64800,525.0420760201107,3.671596965632669,0.4325509766233,4.0149812368532185,289.0786490534317,-10.000279758880936,-99999,0.49957857472328854,-4.999218945385979,-19.999465391661403,-11.13142439516396,-10.020768209692534,19.998550810839276,0,0,0,0,1,62.1647314409539,2.1598632550993333,1.9690488163214528,0.9116543890788563,0.22791359726971408,0.029534255532045188,139008.72339749147,1886016000.0,1006.0,True,AN,230.0,0.0,50.0,0.06483809870404922,P4,871,230.105.232.225,10933,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P1,0,0,0,0,0,0,0,26.89642078469902,54.9065569133157,5,5
